Date,Temperature_C,Temperature_Min_C,Feels_Like_C,Rainfall_mm,Humidity_Percent,Weather_Condition,Season,UV_Index,Wind_Speed_kmph,Air_Quality_Index,Dew_Point_C,Visibility_km
"November 05, 2025",30.2,19.7,31.2,20.0,48.5,Rain,Post_Monsoon,8.2,8.7,122,18.1,10.4
2025-11-06,36.4,20.0,36.8,0.0,26.7,Clear,Post_Monsoon,9.0,17.3,130,16.8,13.2
2025-11-07,31.6,18.1,32.1,0.0,30.4,Clear,Post_Monsoon,5.6,14.1,76,14.7,12.9
2025-11-08,34.1,13.1,34.1,0.4,36.1,Clear,Post_Monsoon,10.2,26.5,50,9.7,13.7
2025-11-09,34.5,16.9,34.0,0.0,34.2,Clear,Post_Monsoon,9.5,9.4,94,15.5,14.8
10/11/2025,32.8,15.3,31.5,0.0,25.0,Clear,Post_Monsoon,10.5,18.0,87,12.5,13.5
2025-11-11,29.3,21.5,25.9,0.0,37.4,Clear,Post_Monsoon,7.0,30.5,125,18.4,14.6
2025-11-12,31.7,17.5,27.3,0.0,25.0,Clear,Post_Monsoon,5.8,11.0,93,16.0,13.3
13/11/2025,36.8,14.7,37.0,0.0,29.2,Clear,Post_Monsoon,,51.4,118,11.1,15.0
2025-11-14,33.1,17.9,31.0,0.0,28.4,Clear,Post_Monsoon,8.6,7.1,66,16.1,14.8
2025-11-15,33.0,13.7,32.6,0.0,26.1,Clear,Post_Monsoon,5.4,28.9,50,9.3,13.9
2025-11-16,32.2,15.0,27.8,0.0,31.6,Clear,Post_Monsoon,7.9,117.25016259315156,74,13.9,15.0
2025-11-17,29.6,19.2,29.7,0.0,25.0,Clear,Post_Monsoon,6.1,5.8,103,15.1,14.9
2025-11-18,35.1,17.7,34.9,11.3,32.6,Rain,Post_Monsoon,2.4,6.9,64,14.2,12.4
19/11/2025,34.4,12.8,34.7,0.0,25.0,Clear,Post_Monsoon,2.3,17.1,50,8.1,12.4
2025-11-20,34.3,19.6,32.1,0.0,34.6,Clear,Post_Monsoon,2.8,17.5,50,16.1,14.8
"November 21, 2025",27.3,19.4,25.1,0.0,38.5,Clear,Post_Monsoon,,20.6,70,16.1,14.6
"November 22, 2025",32.2,17.8,33.1,0.0,25.0,Clear,Post_Monsoon,8.9,35.9,122,,14.8
23/11/2025,28.1,19.1,27.9,0.0,30.1,Clear,Post_Monsoon,6.6,11.5,95,16.3,14.5
2025-11-24,27.2,22.5,27.8,0.0,27.2,Clear,Post_Monsoon,7.0,15.7,118,21.2,14.5
2025-11-25,28.3,15.0,29.7,0.0,25.0,Clear,Summer,9.9,5.2,123,13.2,11.7
2025-11-26,35.5,17.2,36.5,0.0,36.2,Clear,Post_Monsoon,5.2,5.8,142,14.2,14.4
2025-11-27,29.4,16.9,26.2,5.5,25.0,rain,Post_Monsoon,7.2,23.7,50,15.4,12.7
"November 28, 2025",30.8,18.9,31.7,0.7,36.4,Clear,Post_Monsoon,6.5,12.3,50,15.4,14.8
"November 29, 2025",29.0,19.0,28.5,0.0,30.0,Clear,Post_Monsoon,8.8,32.0,107,16.3,14.4
"November 30, 2025",33.2,25.8,34.5,0.0,31.9,Clear,Post_Monsoon,5.2,15.1,139,21.0,14.0
2025-12-01,23.2,5.0,23.4,0.0,26.8,Clear,Winter,8.3,19.1,176,0.9,11.4
2025-12-02,19.0,5.7,19.0,0.0,30.3,Clear,Winter,7.5,27.3,78,3.2,12.3
03/12/2025,20.4,9.4,19.2,0.0,32.7,Clear,Winter,,110.16695033733068,69,6.3,14.9
2025-12-04,21.9,12.2,21.4,0.0,36.1,Clear,Winter,6.7,11.4,113,8.1,12.8
05/12/2025,16.3,18.990881290892617,16.6,-1.0,35.9,Clear,Winter,9.6,23.2,113,12.9,14.2
06/12/2025,16.8,9.0,16.5,0.0,25.1,Clear,Winter,2.8,9.4,50,4.8,14.2
2025-12-07,23.6,8.7,20.7,0.0,31.9,Clear,Winter,6.6,29.5,68,7.6,13.9
08/12/2025,12.4,8.6,10.0,0.0,34.8,Cloudy,Winter,10.6,18.0,77,4.6,14.1
"December 09, 2025",19.0,10.3,15.5,-1.0,32.0,Clear,Winter,4.2,9.6,50,7.8,14.6
2025-12-10,26.7,11.0,27.0,0.0,25.0,Clear,Winter,,16.5,102,7.4,14.6
11/12/2025,17.6,14.5,14.9,0.0,25.0,Clear,Monsoon,4.4,12.5,102,12.2,14.6
"December 12, 2025",22.9,11.5,25.4,0.0,43.5,Clear,Winter,9.8,31.5,50,7.3,13.5
2025-12-13,20.7,11.1,19.5,0.0,26.6,Clear,Winter,3.0,16.9,50,9.3,13.3
2025-12-14,18.7,13.3,19.7,0.0,36.1,Clear,Winter,,11.9,108,9.0,14.4
15/12/2025,15.4,12.8,12.8,0.0,31.3,Clear,Winter,7.2,17.9,50,9.1,14.5
2025-12-16,14.1,11.0,15.4,0.0,35.4,Cloudy,Winter,8.6,70.8,91,9.0,15.0
2025-12-17,22.5,12.3,27.0,0.0,36.5,Clear,Winter,10.4,28.5,85,10.9,12.4
2025-12-18,12.8,7.4,10.9,0.0,25.0,Fog,Winter,4.8,13.2,162,2.8,1.9
2025-12-19,18.9,10.2,16.8,0.0,34.6,Clear,Winter,3.1,32.7,119,8.2,14.9
"December 20, 2025",19.6,9.1,18.0,0.0,25.0,Clear,Winter,,27.8,81,,14.2
2025-12-21,15.4,7.8,13.3,0.0,28.2,Clear,Winter,,17.3,105,6.5,12.6
22/12/2025,18.3,3.8,13.9,4.4,25.1,Clear,Winter,4.1,7.6,70,1.6,14.0
2025-12-23,22.7,27.024950519486953,25.7,0.0,26.6,Clear,Winter,7.7,9.1,153,6.3,14.9
24/12/2025,15.6,7.0,15.8,0.0,25.0,Clear,Winter,6.8,49.4,101,3.2,14.9
2025-12-25,22.3,11.6,18.4,0.0,25.0,Clear,Winter,2.8,23.6,99,9.8,13.3
"December 26, 2025",17.3,15.3,16.2,0.0,28.3,Clear,Winter,9.5,9.0,50,,13.9
27/12/2025,24.1,12.4,22.9,0.0,30.3,Clear,Winter,10.5,56.9,59,10.7,14.9
28/12/2025,19.5,13.7,15.8,0.0,28.7,Clear,Winter,10.7,10.3,87,12.5,14.3
"December 29, 2025",17.0,7.1,16.0,0.0,25.0,Clear,Winter,8.6,10.1,91,2.6,15.0
"December 30, 2025",18.4,12.8,16.7,0.0,25.0,Clear,Winter,7.7,36.5,62,10.0,14.6
2025-12-31,14.7,3.8,15.2,0.0,32.6,Cloudy,Winter,4.5,12.6,146,2.6,14.9
