Record_ID,Date,Mess_Hall_ID,Day_of_Week,Meal_Type,Menu_Item,Cuisine_Category,Food_Type,Contains_Egg,Contains_Dairy,Protein_Content_Category,Is_Served_On_Separate_Counter,Is_Special_Menu,Food_Prepared_kg,Food_Consumed_kg,Food_Wasted_kg,Waste_Percentage,Cost_Per_Kg_INR,Serving_Size_Per_Student_g,Leftover_Redistribution_kg,Cook_on_Duty,Mess_Supervisor_ID,Preparation_Start_Time,Service_End_Time
OPS-20251103-MH_A-0009,"November 03, 2025",MH_A,Monday,Lunch,Dal Tadka,North Indian,Veg,False,False,High,False,False,100.0,80.74,19.26,19.26,120.05,347.2,5.17,C023,SUP05,12:00,14:30
OPS-20251103-MH_A-0010,03/11/2025,MH_A,Monday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,20.63,14.4,6.23,33.81,517.14,71.6,2.05,C009,SUP05,12:00,14:30
OPS-20251103-MH_A-0011,2025-11-03,MH_A,Monday,Lunch,Dosa,South Indian,Veg,,False,Low,False,False,100.0,82.31,17.69,19.82,126.87,347.2,5.75,C019,SUP07,12:00,14:30
OPS-20251103-MH_A-0012,"November 03, 2025",MH_A,Monday,Lunch,Dum Aloo,North Indian,Veg,False,False,Low,False,False,100.0,79.82,20.18,20.18,114.32,347.2,6.69,C016,SUP02,12:00,2:30 PM
OPS-20251103-MH_A-0013,03/11/2025,MH_A,Monday,Snacks,Poha,North Indian,Veg,False,False,,False,False,42.84,34.21,8.63,20.14,93.55,281.8,3.06,C010,SUP07,4:30 PM,18:30
OPS-20251103-MH_A-0014,03/11/2025,MH_A,Monday,Snacks,Coffee,Continental,Veg,,True,Low,False,False,42.7,34.34,8.36,19.58,86.45,280.9,3.68,C002,SUP05,16:30,18:30
OPS-20251103-MH_A-0015,03/11/2025,MH_A,Monday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,False,100.0,79.84,20.16,22.57,96.4,0.0,10.3,C004,SUP07,7:30 PM,10:00 PM
OPS-20251103-MH_A-0016,2025-11-03,MH_A,Monday,Dinner,Roti-Sabzi,North Indian,Veg,False,False,Low,False,False,100.0,76.69,23.31,23.31,106.89,344.8,4.75,C023,SUP01,19:30,22:00
OPS-20251103-MH_A-0017,2025-11-03,MH_A,Monday,Dinner,Egg Bhurji,North Indian,Egg,True,False,,True,False,9.08,7.6,1.48,18.3,194.07,31.3,0.2,C004,SUP05,19:30,22:00
OPS-20251103-MH_A-0018,2025-11-03,MH_A,Monday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,False,100.0,86.31,13.69,12.05,303.71,344.8,4.81,C003,SUP03,19:30,22:00
OPS-20251103-MH_A-0019,2025-11-03,MH_A,Monday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,24.15,19.43,4.72,21.87,364.31,83.3,2.35,C019,SUP07,19:30,22:00
OPS-20251103-MH_A-0020,03/11/2025,MH_A,Monday,Dinner,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,78.1,21.9,21.9,116.79,344.8,3.49,C010,SUP02,19:30,2200
OPS-20251103-MH_A-0021,2025-11-03,MH_A,Monday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,21.47,18.61,2.86,11.71,216.62,74.0,1.38,C018,SUP03,19:30,22:00
OPS-20251103-MH_B-0001,2025-11-03,MH_B,Monday,Breakfast,Poha,North Indian,Veg,False,False,Low,False,False,64.22,53.85,10.37,16.15,90.39,241.4,4.6,C005,SUP02,06:30,09:00
OPS-20251103-MH_B-0002,03/11/2025,MH_B,Monday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,False,12.91,10.92,1.99,15.38,190.27,48.5,1.0,C002,SUP01,06:30,09:00
OPS-20251103-MH_B-0003,2025-11-03,MH_B,Monday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,False,85.92,75.62,10.3,11.99,128.69,323.0,4.4,C016,SUP01,6:30 AM,09:00
OPS-20251103-MH_B-0004,2025-11-03,MH_B,Monday,Breakfast,Tea,Continental,Veg,False,True,Low,False,False,74.74,64.91,9.83,13.15,83.19,281.0,4.69,C017,SUP03,06:30,09:00
OPS-20251103-MH_B-0005,2025-11-03,MH_B,Monday,Lunch,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,21.77,16.15,5.62,25.8,273.33,75.6,2.61,C005,SUP07,12:00,14:30
OPS-20251103-MH_B-0006,03/11/2025,MH_B,Monday,Lunch,Paneer Curry,North Indian,Veg,False,True,High,False,False,100.0,82.88,17.12,19.18,414.7,347.2,4.91,C013,SUP01,1200,1430
OPS-20251103-MH_B-0007,2025-11-03,MH_B,Monday,Lunch,Egg Curry,North Indian,Egg,True,False,,True,False,10.25,7.62,2.63,25.61,196.95,35.6,0.59,C006,SUP05,12:00,2:30 PM
OPS-20251103-MH_B-0008,2025-11-03,MH_B,Monday,lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,21.71,16.33,5.38,27.76,521.03,75.4,1.79,C019,SUP05,12:00,14:30
OPS-20251103-MH_B-0009,2025-11-03,MH_B,Monday,Lunch,Dosa,South Indian,Veg,False,False,Low,False,False,100.0,83.95,16.05,17.97,112.46,347.2,2.03,C009,SUP06,1200,1430
OPS-20251103-MH_B-0010,2025-11-03,MH_B,Monday,Lunch,Palak Paneer,North Indian,Veg,False,True,High,False,False,100.0,84.57,15.43,15.43,368.93,347.2,5.49,C014,SUP02,12:00,2:30 PM
OPS-20251103-MH_B-0011,2025-11-03,MH_B,Wednessday,Lunch,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,100.0,84.9,15.1,15.1,110.52,347.2,6.85,C012,SUP05,12:00,14:30
OPS-20251103-MH_B-0012,2025-11-03,MH_B,Monday,Lunch,Jain Dal,North Indian,Jain,False,False,Medium,False,False,7.42,7.35,0.07,1.12,127.34,25.8,0.02,C022,SUP06,12:00,2:30 PM
OPS-20251103-MH_B-0013,2025-11-03,MH_B,Monday,Snacks,Fruit Plate,Continental,Vegan,False,False,Low,False,False,47.73,38.2,9.53,17.58,172.49,271.2,1.61,C001,SUP05,16:30,18:30
OPS-20251103-MH_B-0014,2025-11-03,MH_B,Monday,Snacks,Poha,North Indian,Veg,False,False,,False,False,55.01,45.95,9.06,14.5,88.32,312.6,3.87,C001,SUP04,16:30,6:30 PM
OPS-20251103-MH_B-0015,"November 03, 2025",MH_B,Monday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,15.09,11.43,3.66,21.32,213.48,52.8,2.01,C018,SUP02,1930,22:00
OPS-20251103-MH_B-0016,2025-11-03,MH_B,Monday,Dinner,Gulab Jamun,Sweet-Dessert,VEG,False,False,Low,False,False,100.0,78.73,21.27,21.27,320.18,349.7,9.22,C002,SUP04,19:30,2200
OPS-20251103-MH_B-0017,2025-11-03,MH_B,Monday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,100.0,85.24,14.76,14.76,137.66,349.7,6.89,C002,SUP06,19:30,22:00
OPS-20251103-MH_B-0018,2025-11-03,MH_B,Monday,Dinner,Palak Paneer,North Indian,Veg,False,True,High,False,False,100.0,81.1,18.9,18.9,379.83,349.7,7.23,C016,SUP05,19:30,2200
OPS-20251103-MH_B-0019,2025-11-03,MH_B,Monday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,20.29,16.52,3.77,20.8,358.37,70.9,2.21,C009,SUP05,19:30,22:00
OPS-20251103-MH_B-0020,2025-11-03,MH_B,Monday,Dinner,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,83.96,16.04,17.97,119.29,349.7,3.62,C022,SUP06,1930,22:00
OPS-20251103-MH_B-0021,2025-11-03,MH_B,Monday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,22.48,18.49,3.99,17.77,228.81,78.6,0.96,C016,SUP02,19:30,22:00
OPS-20251103-MH_B-0022,2025-11-03,MH_B,Monday,Dinner,Jain Dal,North Indian,Jain,False,False,Medium,False,False,10.68,9.87,0.81,172.65304183552996,139.48,37.3,0.42,C023,SUP03,1930,22:00
OPS-20251103-MH_G-0001,2025-11-03,MH_G,Monday,Breakfast,Upma,South Indian,Veg,False,False,Low,False,False,53.11,46.08,7.03,11.64,96.66,303.5,3.74,C015,SUP06,06:30,9:00 AM
OPS-20251103-MH_G-0002,2025-11-03,MH_G,Monday,Breakfast,Bread-Omelette,Continental,Egg,True,False,,True,False,8.0,6.06,1.94,24.21,174.79,45.7,0.75,C016,SUP02,06:30,0900
OPS-20251103-MH_G-0003,2025-11-03,MH_G,Monday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,False,53.72,46.78,6.94,11.37,124.81,307.0,1.99,C015,SUP04,06:30,09:00
OPS-20251103-MH_G-0004,03/11/2025,MH_G,Monday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,50.0,41.84,8.16,16.32,114.01,285.7,1.68,C023,SUP01,0630,9:00 AM
OPS-20251103-MH_G-0005,"November 03, 2025",MH_G,Monday,Lunch,Roti-Sabzi,North Indian,Veg,False,False,Low,False,False,100.0,80.75,19.25,19.25,101.48,490.2,2.41,C020,SUP05,12:00,14:30
OPS-20251103-MH_G-0006,2025-11-03,MH_G,Monday,Lunch,Chicken Masala,North Indian,Non_Veg,,False,High,True,False,20.0,15.52,4.48,25.1,,98.0,0.88,C019,SUP02,12:00,14:30
OPS-20251103-MH_G-0007,"November 03, 2025",MH_G,Monday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,8.0,6.75,1.25,13.76,203.73,39.2,0.63,C011,SUP05,12:00,14:30
OPS-20251103-MH_G-0008,2025-11-03,MH_G,Monday,Lunch,Dal Tadka,North Indian,Veg,False,False,High,False,False,100.0,81.9,18.1,18.1,120.82,490.2,7.69,C024,SUP02,12:00,14:30
OPS-20251103-MH_G-0009,2025-11-03,MH_G,Monday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,20.0,15.7,4.3,21.5,539.37,98.0,1.64,C021,SUP06,12:00,14:30
OPS-20251103-MH_G-0010,2025-11-03,MH_G,Monday,Lunch,Mixed Veg,North Indian,Veg,False,False,Low,False,False,100.0,84.04,15.96,17.88,109.97,490.2,3.4,C009,SUP03,12:00,14:30
OPS-20251103-MH_G-0011,03/11/2025,MH_G,Monday,Lunch,Sambar Rice,South Indian,Veg,False,False,Low,False,False,100.0,84.79,15.21,13.39,110.2,490.2,1.88,C011,SUP04,12:00,14:30
OPS-20251103-MH_G-0012,03/11/2025,MH_G,Monday,SNACKS,Samosa,Street Food,Veg,False,False,Low,False,False,25.0,22.03,2.97,11.89,145.78,280.9,1.19,C021,SUP03,16:30,1830
OPS-20251103-MH_G-0013,"November 03, 2025",MH_G,Monday,Snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,False,28.06,23.81,4.25,15.14,121.45,315.3,2.3,C005,SUP05,1630,18:30
OPS-20251103-MH_G-0014,"November 03, 2025",MH_G,Monday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,8.0,6.55,1.45,15.9,193.26,49.7,0.6,C015,SUP01,19:30,22:00
OPS-20251103-MH_G-0015,03/11/2025,MH_G,Monday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,False,100.0,83.53,16.47,16.47,314.49,621.1,4.34,C014,SUP01,1930,22:00
OPS-20251103-MH_G-0016,2025-11-03,MH_G,Monday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,100.0,94.12,5.88,5.17,150.42,621.1,2.82,C007,SUP06,19:30,10:00 PM
OPS-20251103-MH_G-0017,03/11/2025,MH_G,Monday,Dinner,Palak Paneer,North Indian,Veg,False,True,,False,False,100.0,81.89,18.11,20.29,390.08,621.1,5.57,C019,SUP02,19:30,22:00
OPS-20251103-MH_G-0018,"November 03, 2025",MH_G,Thirsday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,20.0,16.68,3.32,16.6,409.52,124.2,0.75,C008,SUP05,7:30 PM,22:00
OPS-20251103-MH_G-0019,2025-11-03,MH_G,Monday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,20.0,16.16,3.84,21.48,237.31,124.2,1.13,C019,SUP05,19:30,22:00
OPS-20251103-MH_G-0020,2025-11-03,MH_G,Monday,Dinner,Dal Fry,North Indian,Veg,False,False,High,False,False,100.0,82.42,17.58,17.58,117.08,621.1,8.8,C016,SUP03,7:30 PM,10:00 PM
OPS-20251103-MH_G-0021,03/11/2025,MH_G,Wednessday,Dinner,Jain Dal,North Indian,Jain,False,False,Medium,False,False,8.94,8.85,0.09,1.0,143.9,55.5,0.04,C005,SUP06,19:30,22:00
OPS-20251104-MH_A-0001,2025-11-04,MH_A,Tuesday,Breakfast,Dosa,South Indian,Veg,False,False,,False,False,69.01,55.51,13.5,19.57,119.51,293.7,6.47,C025,SUP05,06:30,09:00
OPS-20251104-MH_A-0002,04/11/2025,MH_A,Tuesday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,,False,False,69.6,57.94,11.66,16.75,119.86,0.0,4.32,C016,SUP04,06:30,09:00
OPS-20251104-MH_A-0003,2025-11-04,MH_A,Tuesday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,63.68,50.53,13.15,20.65,120.47,271.0,2.17,C014,SUP03,06:30,09:00
OPS-20251104-MH_A-0004,2025-11-04,MH_A,Tuesday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,False,8.35,6.78,1.57,18.77,145.18,35.5,0.63,C025,SUP03,06:30,09:00
OPS-20251104-MH_A-0005,2025-11-04,MH_A,Tuesday,Lunch,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,6.36,6.09,0.27,3.68,126.87,18.1,0.03,C011,SUP04,0:00 PM,14:30
OPS-20251104-MH_A-0006,2025-11-04,MH_A,Tuesday,Lunch,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,21.13,15.87,5.26,21.89,290.92,60.0,0.53,C015,SUP04,0:00 PM,1430
OPS-20251104-MH_A-0007,2025-11-04,MH_A,Tuesday,Lunch,Chole Bhature,North Indian,Veg,False,False,High,False,False,100.0,76.05,23.95,23.95,164.35,284.1,5.88,C025,SUP03,12:00,1430
OPS-20251104-MH_A-0008,2025-11-04,MH_A,Tuesday,Lunch,Dal Tadka,North Indian,Veg,False,False,High,False,False,100.0,79.59,20.41,20.41,126.95,284.1,9.46,C017,SUP06,12:00,14:30
OPS-20251104-MH_A-0009,2025-11-04,MH_A,Tuesday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,False,8.0,6.14,1.86,23.27,216.66,22.7,0.52,C017,SUP06,12:00,14:30
OPS-20251104-MH_A-0010,04/11/2025,MH_A,Tuesday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,24.19,16.76,7.43,30.72,536.09,68.7,4.2,C020,SUP02,12:00,2:30 PM
OPS-20251104-MH_A-0011,2025-11-04,MH_A,Tuesday,Lunch,Dal Fry,North Indian,Veg,False,False,High,False,False,103.18,83.6,19.58,18.97,121.69,293.1,8.08,C010,SUP05,12:00,14:30
OPS-20251104-MH_A-0012,04/11/2025,MH_A,Tuesday,Lunch,Rajma Rice,North Indian,Veg,False,False,High,False,False,100.0,80.36,19.64,19.64,133.0,284.1,6.59,C012,SUP04,12:00,14:30
OPS-20251104-MH_A-0013,2025-11-04,MH_A,Tuesday,Snacks,Poha,North Indian,Veg,False,False,Low,False,False,32.4,26.54,5.86,15.91,84.9,253.1,3.12,C003,SUP06,4:30 PM,18:30
OPS-20251104-MH_A-0014,2025-11-04,MH_A,Wednessday,Snacks,Coffee,Continental,Veg,False,True,Low,False,False,40.05,30.81,9.24,25.83,,312.9,4.5,C004,SUP01,16:30,18:30
OPS-20251104-MH_A-0015,2025-11-04,MH_A,Tuesday,Dinner,Roti-Sabzi,North Indian,Veg,False,False,Low,False,False,100.0,83.32,16.68,16.68,94.07,396.8,5.07,C017,SUP03,1930,22:00
OPS-20251104-MH_A-0016,2025-11-04,MH_A,Tuesday,Dinner,Paneer Curry,North Indian,Veg,False,True,High,False,False,100.0,71.07,28.93,28.93,383.15,396.8,8.3,C017,SUP07,7:30 PM,22:00
OPS-20251104-MH_A-0017,"November 04, 2025",MH_A,Tuesday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,12.13,9.36,2.77,20.11,177.27,48.1,1.38,C011,SUP04,19:30,22:00
OPS-20251104-MH_A-0018,"November 04, 2025",MH_A,Wenesday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,100.0,75.43,24.57,24.57,150.46,396.8,8.67,C025,SUP02,19:30,22:00
OPS-20251104-MH_A-0019,2025-11-04,MH_A,Tuesday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,21.77,17.1,4.67,24.02,402.05,86.4,1.97,C013,SUP02,19:30,22:00
OPS-20251104-MH_A-0020,04/11/2025,MH_A,Tuesday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,20.81,15.15,5.66,27.2,214.13,82.6,3.19,C021,SUP02,19:30,22:00
OPS-20251104-MH_A-0021,2025-11-04,MH_A,Wednessday,Dinner,Rajma Rice,North Indian,veg,False,False,High,False,False,100.0,76.6,23.4,23.4,140.24,396.8,7.02,C014,SUP01,19:30,22:00
OPS-20251104-MH_B-0001,2025-11-04,MH_B,Tuesday,Breakfast,Upma,South Indian,veg,False,False,Low,False,False,63.66,48.64,15.02,23.59,96.62,294.7,6.42,C010,SUP05,06:30,09:00
OPS-20251104-MH_B-0002,2025-11-04,MH_B,Tuesday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,False,8.0,6.37,1.63,20.44,172.15,37.0,0.38,C016,SUP06,06:30,09:00
OPS-20251104-MH_B-0003,2025-11-04,MH_B,Tuesday,breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,67.72,52.25,15.47,20.11,116.13,313.5,3.87,C001,SUP06,0630,0900
OPS-20251104-MH_B-0004,2025-11-04,MH_B,Tuesday,Breakfast,Tea,Continental,Veg,False,True,Low,False,False,69.18,55.87,13.31,19.24,75.15,320.3,4.8,C020,SUP03,06:30,09:00
OPS-20251104-MH_B-0005,2025-11-04,MH_B,Tuesday,Lunch,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,20.0,14.54,5.46,27.32,,69.4,2.78,C002,SUP01,12:00,14:30
OPS-20251104-MH_B-0006,"November 04, 2025",MH_B,Tuesday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,8.0,6.13,1.87,23.43,179.51,27.8,0.99,C017,SUP04,12:00,14:30
OPS-20251104-MH_B-0007,2025-11-04,MH_B,Tuesday,Lunch,Bisi Bele Bath,South Indian,Veg,False,False,,False,False,102.55,78.81,23.74,25.92,132.23,356.1,6.65,C004,SUP04,12:00,14:30
OPS-20251104-MH_B-0008,2025-11-04,MH_B,Tuesday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,20.0,14.26,5.74,25.25,528.62,69.4,2.44,C018,SUP04,1200,1430
OPS-20251104-MH_B-0009,04/11/2025,MH_B,Tuesday,Lunch,Palak Paneer,North Indian,Veg,False,True,High,False,False,100.0,76.57,23.43,23.43,379.31,347.2,5.14,C023,SUP06,12:00,14:30
OPS-20251104-MH_B-0010,"November 04, 2025",MH_B,Tuesday,Lunch,Baingan Bharta,North Indian,Veg,False,False,Low,False,False,100.0,81.79,18.21,18.21,97.15,347.2,10.39,C002,SUP06,1200,14:30
OPS-20251104-MH_B-0011,"November 04, 2025",MH_B,Tuesday,Lunch,Sambar Rice,South Indian,Veg,False,False,Low,False,False,100.0,76.69,23.31,26.11,107.25,347.2,11.96,C013,SUP02,12:00,14:30
OPS-20251104-MH_B-0012,2025-11-04,MH_B,Tuesday,Snacks,Fruit Plate,Continental,Vegan,False,False,Low,False,False,33.6,24.45,9.15,27.25,165.95,266.7,3.14,C023,SUP01,16:30,18:30
OPS-20251104-MH_B-0013,"November 04, 2025",MH_B,Tuesday,Snacks,Bhel Puri,Street Food,veg,False,False,,False,False,29.49,22.45,7.04,23.88,131.03,234.0,2.23,C024,SUP02,4:30 PM,18:30
OPS-20251104-MH_B-0014,2025-11-04,MH_B,Tuesday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,False,100.0,77.87,22.13,19.47,95.75,315.5,7.51,C001,SUP01,19:30,22:00
OPS-20251104-MH_B-0015,04/11/2025,MH_B,Tuesday,DINNER,Dal Tadka,North Indian,Veg,False,False,,False,False,100.0,83.76,16.24,149.5204132208021,124.02,315.5,9.34,C007,SUP03,7:30 PM,22:00
OPS-20251104-MH_B-0016,04/11/2025,MH_B,Tuesday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,11.59,8.41,3.18,27.43,171.67,36.6,1.8,C014,SUP03,19:30,22:00
OPS-20251104-MH_B-0017,2025-11-04,MH_B,Tuesday,Dinner,Aloo Gobi,North Indian,VEG,False,False,Low,False,False,100.0,85.43,14.57,16.31,106.98,315.5,7.74,C019,SUP04,7:30 PM,22:00
OPS-20251104-MH_B-0018,2025-11-04,MH_B,Tuesday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,26.83,19.52,7.31,30.5,377.5,84.6,0.95,C004,SUP02,19:30,22:00
OPS-20251104-MH_B-0019,"November 04, 2025",MH_B,Tuesday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,22.2,16.28,5.92,23.47,230.37,70.0,1.55,C001,SUP05,19:30,10:00 PM
OPS-20251104-MH_B-0020,04/11/2025,MH_B,Tuesday,DINNER,Jain Dal,North Indian,Jain,False,False,Medium,False,False,6.98,6.87,0.11,1.54,124.26,22.0,0.02,C025,SUP02,19:30,10:00 PM
OPS-20251104-MH_B-0021,"November 04, 2025",MH_B,Wednessday,Dinner,Rajma Rice,North Indian,Veg,False,False,High,False,False,100.0,83.19,16.81,16.81,138.29,315.5,1.91,C016,SUP03,1930,22:00
OPS-20251104-MH_G-0001,04/11/2025,MH_G,Tuesday,Breakfast,Upma,South Indian,Veg,False,False,Low,False,False,50.0,42.24,7.76,13.66,88.24,344.8,2.0,C018,SUP01,06:30,09:00
OPS-20251104-MH_G-0002,04/11/2025,MH_G,Tuesday,Breakfast,Puri-Sabzi,North Indian,VEG,False,False,Low,False,False,50.0,43.24,6.76,11.9,118.13,344.8,2.54,C011,SUP03,06:30,09:00
OPS-20251104-MH_G-0003,2025-11-04,MH_G,Tuesday,Breakfast,Dosa,South Indian,Veg,False,False,Low,False,False,50.0,40.34,9.66,19.32,118.11,344.8,3.37,C020,SUP07,6:30 AM,0900
OPS-20251104-MH_G-0004,04/11/2025,MH_G,Tuesday,Breakfast,Egg Bhurji,North Indian,Egg,True,False,,True,False,8.0,6.49,1.51,18.92,180.07,55.2,0.32,C008,SUP07,06:30,09:00
OPS-20251104-MH_G-0005,2025-11-04,MH_G,Tuesday,Lunch,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,8.02,7.82,0.2,2.52,121.74,41.8,0.04,C006,SUP05,0:00 PM,14:30
OPS-20251104-MH_G-0006,04/11/2025,MH_G,Tuesday,Lunch,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,20.0,16.48,3.52,17.6,280.47,104.2,1.89,C016,SUP07,12:00,14:30
OPS-20251104-MH_G-0007,04/11/2025,MH_G,Tuesday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,8.0,6.55,1.45,18.14,199.41,41.7,0.42,C010,SUP06,12:00,14:30
OPS-20251104-MH_G-0008,04/11/2025,MH_G,Tuesday,Lunch,Paneer Curry,North Indian,Veg,False,True,High,False,False,100.0,84.03,15.97,17.88,380.88,520.8,9.24,C004,SUP07,12:00,14:30
OPS-20251104-MH_G-0009,2025-11-04,MH_G,Tuesday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,,True,False,20.0,15.35,4.65,26.03,547.86,104.2,2.13,C013,SUP05,12:00,14:30
OPS-20251104-MH_G-0010,2025-11-04,MH_G,Tuesday,Lunch,Dal Fry,North Indian,veg,False,False,High,False,False,100.0,80.65,19.35,19.35,121.66,520.8,5.81,C006,SUP02,12:00,14:30
OPS-20251104-MH_G-0011,2025-11-04,MH_G,Tuesday,Lunch,Baingan Bharta,North Indian,Veg,False,False,,False,False,100.0,81.87,18.13,18.13,94.38,520.8,3.41,C005,SUP02,0:00 PM,14:30
OPS-20251104-MH_G-0012,2025-11-04,MH_G,Tuesday,Lunch,Sambar Rice,South Indian,Veg,,False,Low,False,False,100.0,87.75,12.25,12.25,106.02,520.8,2.19,C017,SUP03,1200,14:30
OPS-20251104-MH_G-0013,2025-11-04,MH_G,Tuesday,Snacks,Fruit Plate,Continental,Vegan,False,False,Low,False,False,27.77,22.84,4.93,17.74,170.54,252.5,0.77,C021,SUP04,16:30,18:30
OPS-20251104-MH_G-0014,2025-11-04,MH_G,Tuesday,Snacks,Poha,North Indian,Veg,False,False,Low,False,False,31.71,27.39,4.32,13.63,86.78,288.3,2.0,C021,SUP04,16:30,18:30
OPS-20251104-MH_G-0015,2025-11-04,MH_G,Tuesday,Dinner,Paneer Curry,North Indian,Veg,False,True,High,False,False,100.0,82.59,17.41,17.41,398.98,595.2,8.33,C016,SUP04,19:30,22:00
OPS-20251104-MH_G-0016,2025-11-04,MH_G,Tuesday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,8.0,6.77,1.23,15.36,208.18,47.6,0.28,C002,SUP04,7:30 PM,22:00
OPS-20251104-MH_G-0017,2025-11-04,MH_G,Tuesday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,False,100.0,81.83,18.17,15.99,293.86,595.2,7.61,C007,SUP04,19:30,10:00 PM
OPS-20251104-MH_G-0018,2025-11-04,MH_G,Tuesday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,100.0,85.9,14.1,14.1,153.13,595.2,6.71,C020,SUP04,19:30,22:00
OPS-20251104-MH_G-0019,2025-11-04,MH_G,Tuesday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,20.0,17.55,2.45,12.23,391.15,119.0,0.73,C014,SUP02,19:30,10:00 PM
OPS-20251104-MH_G-0020,2025-11-04,MH_G,Tuesday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,20.0,15.79,4.21,21.04,221.3,119.0,2.1,C017,SUP01,7:30 PM,22:00
OPS-20251104-MH_G-0021,04/11/2025,MH_G,Tuesday,DINNER,Rajma Rice,North Indian,Veg,False,False,High,False,False,100.0,81.54,18.46,16.24,147.89,595.2,9.13,C018,SUP04,19:30,22:00
OPS-20251105-MH_A-0001,2025-11-05,MH_A,Wednesday,Breakfast,Upma,South Indian,Veg,False,False,Low,False,False,66.88,57.04,9.84,12.95,93.12,346.5,2.67,C003,SUP04,0630,9:00 AM
OPS-20251105-MH_A-0002,2025-11-05,MH_A,Wednesday,Breakfast,Puri-Sabzi,North Indian,Veg,False,False,Low,False,False,59.37,46.29,13.08,22.03,115.23,307.6,3.67,C021,SUP04,06:30,09:00
OPS-20251105-MH_A-0003,2025-11-05,MH_A,Wednesday,Breakfast,Egg Bhurji,North Indian,Egg,True,False,High,True,False,9.2,7.97,1.23,13.4,187.57,47.7,0.71,C014,SUP01,06:30,0900
OPS-20251105-MH_A-0004,"November 05, 2025",MH_A,Wednesday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,False,57.5,43.21,14.29,24.86,127.84,297.9,7.09,C014,SUP02,6:30 AM,9:00 AM
