Cost_Record_ID,Date,Mess_Hall_ID,Menu_Item,Primary_Ingredient,Ingredient_Quantity_kg,Market_Price_Per_Kg_INR,Total_Ingredient_Cost_INR,Labour_Cost_INR,Fuel_Cost_INR,Total_Cost_INR,Waste_Cost_INR,Supplier_ID,Price_Spike_Flag,Procurement_Method,Batch_Quality_Grade
CR-20250311-MH_G-RAJM,2025-03-11,MH_G,Rajma Rice,Rajma,41.62,150.88,6279.63,487.34,118.01,6884.98,1550.86,V11,False,Contract,A
CR-20250311-MH_G-ALOO,2025-03-11,MH_G,Aloo Dum,Potato,35.87,29.24,1048.84,742.59,297.34,2088.77,483.4,V12,False,Contract,C
CR-20250311-MH_G-TEA,11/03/2025,MH_G,Tea,Tea Leaves,1.44,443.82,639.1,,145.17,784.27,135.08,V04,False,Spot_Market,A
CR-20250312-MH_A-DAL,12/03/2025,MH_A,Dal Tadka,Dal,72.13,142.92,10308.82,,,10308.82,1479.73,V02,False,Spot_Market,A
CR-20250312-MH_A-FRUI,"March 12, 2025",MH_A,Fruit Plate,Fruits,46.52,211.92,9858.52,513.34,281.4,10653.26,2265.76,V10,False,Contract,
CR-20250312-MH_A-ALOO,12/03/2025,MH_A,Aloo Dum,Potato,16.36,50.6,827.82,765.82,,1593.64,471.23,V07,False,Contract,A
CR-20250312-MH_B-KEEM,"March 12, 2025",MH_B,Keema Matar,Mutton,11.53,651.4,7510.64,585.07,273.11,8368.82,1427.72,V07,False,Direct_Farm,A
CR-20250312-MH_B-CHIC,"March 12, 2025",MH_B,Chicken Biryani,Chicken,11.51,274.63,3160.99,421.59,264.19,3846.77,864.04,V10,False,Spot_Market,C
CR-20250312-MH_B-ALOO,2025-03-12,MH_B,Aloo Paratha,Potato,69.52,43.64,3033.85,410.88,104.65,3549.38,932.41,V11,False,Spot_Market,A
CR-20250312-MH_G-MIXE,2025-03-12,MH_G,Mixed Veg,Mixed Vegetables,32.26,72.21,2329.49,,168.57,2498.06,459.99,V11,False,Contract,C
CR-20250312-MH_G-PANE,2025-03-12,MH_G,Paneer Curry,Paneer,63.65,381.13,24258.92,623.7,218.16,25100.78,8350.59,V06,False,Spot_Market,B
CR-20250312-MH_G-ALOO,"March 12, 2025",MH_G,Aloo Paratha,Potato,24.49,48.42,1185.81,,214.54,1400.35,483.86,V02,False,Contract,B
CR-20250313-MH_A-BISI,13/03/2025,MH_A,Bisi Bele Bath,Lentil,63.04,154.21,9721.4,329.39,165.27,10216.06,2558.17,V03,False,Spot_Market,A
CR-20250313-MH_A-FISH,2025-03-13,MH_A,Fish Fry,Fish,21.8,373.31,8138.16,,,8138.16,2081.62,V09,False,Spot_Market,B
CR-20250313-MH_B-FISH,2025-03-13,MH_B,Fish Fry,Fish,7.29,452.76,3300.62,782.62,,4083.24,1368.7,V10,False,Direct_Farm,A
CR-20250313-MH_B-BISI,2025-03-13,MH_B,Bisi Bele Bath,Lentil,39.07,123.64,4830.61,234.62,243.94,5309.17,1176.24,V10,False,Spot_Market,B
CR-20250313-MH_G-ROTI,"March 13, 2025",MH_G,Roti-Sabzi,Wheat,76.36,71.18,5435.3,234.21,91.42,5760.93,1295.06,V01,False,Spot_Market,C
CR-20250313-MH_G-RAVA,2025-03-13,MH_G,Rava Idli,Semolina,19.61,62.81,1231.7,683.48,96.68,2011.86,539.75,V07,False,Contract,
CR-20250314-MH_A-PRAW,"March 14, 2025",MH_A,Prawn Masala,Prawn,12.68,562.43,7131.61,306.84,186.48,7624.93,891.52,V04,False,Direct_Farm,A
CR-20250314-MH_A-SAMO,2025-03-14,MH_A,Samosa,Potato,61.91,0.0,3355.52,356.7,285.05,3997.27,984.32,V09,False,Contract,A
CR-20250314-MH_A-BREA,2025-03-14,MH_A,Bread-Butter,Bread,41.76,104.21,4351.81,,,4351.81,585.53,V01,False,Spot_Market,B
CR-20250314-MH_A-MIXE,2025-03-14,MH_A,Mixed Veg,Mixed Vegetables,56.13,71.4,4007.68,638.36,,4646.04,865.31,V10,False,Contract,
CR-20250314-MH_A-HALW,14/03/2025,MH_A,Halwa,Semolina,69.42,82.91,5755.61,,,5755.61,1474.63,V02,False,Spot_Market,
CR-20250314-MH_B-RAJM,14/03/2025,MH_B,Rajma Rice,Rajma,51.5,207.55,10688.83,615.99,261.38,11566.2,3015.23,V09,False,Spot_Market,B
CR-20250314-MH_B-TEA,"March 14, 2025",MH_B,Tea,Tea Leaves,2.42,402.99,975.24,724.95,,1700.19,262.31,V12,False,Contract,A
CR-20250314-MH_B-POHA,14/03/2025,MH_B,Poha,Flattened Rice,42.03,97.86,4113.06,266.14,109.91,4489.11,913.18,V10,False,Contract,C
CR-20250314-MH_B-DAL,2025-03-14,MH_B,Dal Fry,Dal,35.17,166.97,5872.33,348.83,,6221.16,1179.85,V05,False,Direct_Farm,
CR-20250314-MH_B-BOIL,14/03/2025,MH_B,Boiled Eggs,Egg,78.53,10.91,856.76,,170.81,1027.57,112.34,V08,False,Spot_Market,
CR-20250314-MH_G-KEEM,2025-03-14,MH_G,Keema Matar,Mutton,16.07,768.54,12350.44,751.52,55.88,13157.84,4583.99,V08,False,Spot_Market,A
CR-20250314-MH_G-ALOO,14/03/2025,MH_G,Aloo Dum,Potato,76.29,46.66,3559.69,589.3,,4148.99,695.97,V12,False,Direct_Farm,A
CR-20250314-MH_G-BHEL,14/03/2025,MH_G,Bhel Puri,Puffed Rice,26.99,68.15,1839.37,639.74,247.93,2727.04,927.75,V05,False,Spot_Market,A
CR-20250314-MH_G-FRUI,14/03/2025,MH_G,Fruit Plate,Fruits,57.23,225.76,12920.24,,225.7,13145.94,4145.64,V03,False,Contract,A
CR-20250314-MH_G-SAMO,2025-03-14,MH_G,Samosa,Potato,51.79,35.73,1850.46,709.94,104.95,2665.35,678.3,V08,False,Spot_Market,A
CR-20250315-MH_A-GULA,2025-03-15,MH_A,Gulab Jamun,Milk,17.52,81.96,1435.94,425.48,198.53,2059.95,471.98,V08,False,Direct_Farm,B
CR-20250315-MH_A-RAJM,2025-03-15,MH_A,Rajma Rice,Rajma,50.98,149.75,7634.25,347.94,,7982.19,1064.3,V03,False,Contract,
CR-20250315-MH_A-BHEL,15/03/2025,MH_A,Bhel Puri,Puffed Rice,47.0,76.3,3586.1,440.62,51.81,4078.53,1107.84,V06,False,Contract,C
CR-20250315-MH_B-BREA,"March 15, 2025",MH_B,Bread-Butter,Bread,37.91,77.73,2946.74,254.53,285.77,3487.04,725.84,V07,False,Contract,B
CR-20250315-MH_B-BAIN,"March 15, 2025",MH_B,Baingan Bharta,Brinjal,35.47,35.11,,699.19,280.97,2225.51,294.05,V01,False,Spot_Market,A
CR-20250315-MH_B-BISI,"March 15, 2025",MH_B,Bisi Bele Bath,Lentil,75.07,112.64,8455.88,674.39,292.83,9423.1,2262.22,V11,False,Contract,A
CR-20250315-MH_G-CHAN,"March 15, 2025",MH_G,Chana Masala,Chickpea,46.05,133.64,6154.12,575.52,99.66,6829.3,1906.37,V12,False,Spot_Market,B
CR-20250315-MH_G-IDLI,2025-03-15,MH_G,Idli-Sambar,Rice,39.85,101.19,4032.42,560.06,260.42,4852.9,1566.87,V02,False,Contract,
CR-20250315-MH_G-ROTI,2025-03-15,MH_G,Roti-Sabzi,Wheat,32.79,0.0,1572.28,,132.57,1704.85,439.45,V05,False,Direct_Farm,
CR-20250316-MH_A-BOIL,2025-03-16,MH_A,Boiled Eggs,Egg,9.4,9.16,86.1,680.09,282.22,1048.41,249.61,V04,False,Contract,A
CR-20250316-MH_A-DAL,2025-03-16,MH_A,Dal Tadka,Dal,35.25,120.62,4251.86,481.37,62.02,4795.25,1527.79,V11,False,Direct_Farm,
CR-20250316-MH_A-JAIN,2025-03-16,MH_A,Jain Sabzi,Mixed Vegetables,8.62,50.3,433.59,273.17,175.03,881.79,215.98,V01,False,Contract,A
CR-20250316-MH_B-CHIC,16/03/2025,MH_B,Chicken Biryani,Chicken,10.78,276.61,2981.86,,249.71,3231.57,626.38,V05,False,Contract,C
CR-20250316-MH_B-CHOL,16/03/2025,MH_B,Chole Bhature,Chickpea,51.31,106.46,5462.46,697.74,,6160.2,1293.43,V09,False,Contract,A
CR-20250316-MH_B-ROTI,"March 16, 2025",MH_B,Roti-Sabzi,Wheat,13.2,72.85,961.62,433.59,,1395.21,254.21,V09,False,Spot_Market,B
CR-20250316-MH_G-TEA,2025-03-16,MH_G,Tea,Tea Leaves,3.19,379.9,1211.88,639.78,246.83,2098.49,276.21,V08,False,Contract,B
CR-20250316-MH_G-GULA,16/03/2025,MH_G,Gulab Jamun,Milk,39.87,70.34,2804.46,,291.12,3095.58,475.19,V04,False,Contract,
CR-20250316-MH_G-DUM,2025-03-16,MH_G,Dum Aloo,Potato,23.22,43.62,1012.86,263.93,138.66,1415.45,468.32,V05,False,Spot_Market,A
CR-20250317-MH_A-MIXE,2025-03-17,MH_A,Mixed Veg,Mixed Vegetables,14.81,101.59,1504.55,776.37,66.14,2347.06,680.75,V09,False,Contract,
CR-20250317-MH_A-JAIN,2025-03-17,MH_A,Jain Sabzi,Mixed Vegetables,77.94,95.24,7423.01,,150.95,7573.96,1007.86,V02,False,Contract,A
CR-20250317-MH_B-PANE,2025-03-17,MH_B,Paneer Curry,Paneer,15.83,383.86,6076.5,283.56,224.66,6584.72,1780.14,V01,False,Contract,
CR-20250317-MH_B-BHEL,2025-03-17,MH_B,Bhel Puri,Puffed Rice,15.03,89.45,1344.43,307.92,210.68,1863.03,438.15,V05,False,Contract,C
CR-20250317-MH_G-ALOO,2025-03-17,MH_G,Aloo Paratha,Potato,20.2,55.53,1121.71,576.32,124.38,560.855,333.14,V08,False,Contract,A
CR-20250317-MH_G-MUTT,2025-03-17,MH_G,Mutton Curry,Mutton,29.2,691.4,20188.88,508.41,212.58,20909.87,6656.1,V10,False,Contract,
CR-20250318-MH_A-TEA,"March 18, 2025",MH_A,Tea,Tea Leaves,2.65,327.18,867.03,416.91,260.84,1544.78,488.27,V07,False,Contract,
CR-20250318-MH_A-VEGE,2025-03-18,MH_A,Vegetable Soup,Mixed Vegetables,24.32,92.56,2251.06,255.35,,2506.41,606.2,V07,False,Direct_Farm,A
CR-20250318-MH_B-GULA,2025-03-18,MH_B,Gulab Jamun,Milk,8.77,77.02,675.47,448.94,183.38,1307.79,387.03,V03,False,Contract,A
CR-20250318-MH_B-JAIN,18/03/2025,MH_B,Jain Sabzi,Mixed Vegetables,76.72,99.73,7651.29,420.44,199.89,8271.62,2664.41,V08,False,Contract,B
CR-20250318-MH_G-BOIL,2025-03-18,MH_G,Boiled Eggs,Egg,65.35,12.27,801.84,386.44,213.67,1401.95,206.39,V02,False,Spot_Market,
CR-20250318-MH_G-FISH,2025-03-18,MH_G,Fish Fry,Fish,29.45,276.08,8130.56,776.94,169.47,9076.97,2292.85,V01,False,Contract,B
CR-20250319-MH_A-ALOO,2025-03-19,MH_A,Aloo Gobi,Potato,13.56,48.16,653.05,,,653.05,113.93,V07,False,Contract,A
CR-20250319-MH_A-JAIN,2025-03-19,MH_A,Jain Dal,Dal,36.48,151.73,5535.11,242.6,52.32,5830.03,1436.44,V02,False,Contract,A
CR-20250319-MH_A-KHIC,19/03/2025,MH_A,Khichdi,Rice,45.32,110.02,4986.11,376.82,299.87,5662.8,710.28,V02,False,Spot_Market,A
CR-20250319-MH_A-ALOO,2025-03-19,MH_A,Aloo Dum,Potato,34.88,34.16,1191.5,,215.77,1407.27,431.84,V07,False,Contract,B
CR-20250319-MH_B-BISI,19/03/2025,MH_B,Bisi Bele Bath,Lentil,32.16,141.74,4558.36,,231.12,4789.48,1285.44,V06,False,Spot_Market,A
CR-20250319-MH_B-RAJM,2025-03-19,MH_B,Rajma Rice,Rajma,38.54,149.83,5774.45,397.45,275.12,6447.02,1815.85,V11,False,Contract,A
CR-20250319-MH_B-FRUI,2025-03-19,MH_B,Fruit Plate,Fruits,77.58,209.82,16277.84,,97.68,16375.52,3007.23,V10,False,Spot_Market,B
CR-20250319-MH_B-PALA,"March 19, 2025",MH_B,Palak Paneer,Paneer,61.01,423.44,25834.07,260.72,,26094.79,6812.92,V12,False,Spot_Market,C
CR-20250319-MH_G-RAVA,"March 19, 2025",MH_G,Rava Idli,Semolina,49.4,82.9,4095.26,394.62,,4489.88,877.56,V03,False,Contract,B
CR-20250319-MH_G-COFF,2025-03-19,MH_G,Coffee,Coffee Beans,4.28,730.67,3127.27,317.75,,3445.02,856.3,V04,False,Contract,
CR-20250319-MH_G-EGG,2025-03-19,MH_G,Egg Curry,Egg,16.12,12.88,207.63,202.54,,410.17,87.48,V03,False,Spot_Market,A
CR-20250319-MH_G-PALA,2025-03-19,MH_G,Palak Paneer,Paneer,68.34,389.28,26603.4,723.14,86.84,27413.38,4268.16,V05,False,Contract,A
CR-20250320-MH_A-BAIN,2025-03-20,MH_A,Baingan Bharta,Brinjal,41.06,31.67,1300.37,,137.09,1437.46,463.23,V06,False,Contract,
CR-20250320-MH_A-ROTI,20/03/2025,MH_A,Roti-Sabzi,Wheat,13.0,75.13,976.69,586.16,,1562.85,428.32,V07,False,Spot_Market,
CR-20250320-MH_A-COFF,2025-03-20,MH_A,Coffee,Coffee Beans,4.8,635.77,3051.7,562.72,74.5,3688.92,1126.72,V02,False,Contract,A
CR-20250320-MH_A-DAL,2025-03-20,MH_A,Dal Tadka,Dal,48.6,112.65,5474.79,,242.2,5716.99,1612.71,V06,False,Contract,
CR-20250320-MH_A-KADH,2025-03-20,MH_A,Kadhi Pakoda,Yogurt,77.62,78.05,6058.24,,242.82,6301.06,1361.99,V09,False,Contract,B
CR-20250320-MH_B-PANE,"March 20, 2025",MH_B,Paneer Curry,Paneer,14.54,430.08,6253.36,255.25,203.38,6711.99,1440.44,V07,False,Contract,
CR-20250320-MH_B-FRUI,2025-03-20,MH_B,Fruit Plate,Fruits,-17.82923416539644,173.11,4255.04,520.47,180.85,4956.36,1143.59,V06,False,Contract,A
CR-20250320-MH_B-KHIC,2025-03-20,MH_B,Khichdi,Rice,49.42,111.29,5499.95,666.92,189.78,6356.65,947.86,V03,False,Spot_Market,B
CR-20250320-MH_B-EGG,2025-03-20,MH_B,Egg Curry,Egg,44.2,14.41,636.92,717.58,,1354.5,424.49,V05,False,Spot_Market,A
CR-20250320-MH_B-VEGE,2025-03-20,MH_B,Vegetable Soup,Mixed Vegetables,79.12,84.8,6709.38,584.98,68.34,7362.7,2012.14,V03,False,Spot_Market,
CR-20250320-MH_G-GULA,2025-03-20,MH_G,Gulab Jamun,Milk,7.15,66.06,472.33,,60.7,533.03,107.26,V08,False,Contract,B
CR-20250320-MH_G-RAJM,2025-03-20,MH_G,Rajma Rice,Rajma,19.6,162.74,3189.7,692.86,,3882.56,984.67,V03,False,Spot_Market,B
CR-20250320-MH_G-EGG,2025-03-20,MH_G,Egg Bhurji,Egg,59.75,12.13,724.77,349.77,60.92,1135.46,206.05,V04,False,Spot_Market,
CR-20250320-MH_G-EGG,2025-03-20,MH_G,Egg Curry,Egg,50.64,13.78,697.82,452.86,236.83,1387.51,214.55,V07,False,Contract,A
CR-20250320-MH_G-MIXE,2025-03-20,MH_G,Mixed Veg,Mixed Vegetables,14.26,44.29,631.58,626.94,201.97,1460.49,347.08,V12,False,Direct_Farm,B
CR-20250321-MH_A-EGG,2025-03-21,MH_A,Egg Bhurji,Egg,61.19,13.88,849.32,658.97,,1508.29,519.36,V10,False,Spot_Market,A
CR-20250321-MH_A-BOIL,2025-03-21,MH_A,Boiled Eggs,Egg,20.81,15.58,324.22,,294.2,618.42,144.43,V02,False,Contract,C
CR-20250321-MH_A-DOSA,2025-03-21,MH_A,Dosa,Rice,69.87,93.81,6554.5,239.39,86.04,6879.93,1841.0,V02,False,Direct_Farm,
CR-20250321-MH_A-EGG,"March 21, 2025",MH_A,Egg Fried Rice,Egg,56.41,9.05,510.51,681.68,120.65,1312.84,232.02,V08,False,Spot_Market,A
CR-20250321-MH_A-COFF,2025-03-21,MH_A,Coffee,Coffee Beans,3.81,769.15,2930.46,217.52,183.08,3331.06,496.79,V06,False,Contract,A
CR-20250321-MH_B-DUM,21/03/2025,MH_B,Dum Aloo,Potato,63.69,49.56,3156.48,362.6,85.1,3604.18,664.69,V05,False,Spot_Market,C
CR-20250321-MH_B-MUTT,"March 21, 2025",MH_B,Mutton Curry,Mutton,-5.1730860365742775,777.2,20036.22,,86.61,20122.83,5585.36,V03,False,Contract,A
CR-20250321-MH_B-BOIL,2025-03-21,MH_B,Boiled Eggs,Egg,75.29,10.33,777.75,203.15,,980.9,113.98,V08,False,Spot_Market,A
CR-20250321-MH_B-EGG,2025-03-21,MH_B,Egg Fried Rice,Egg,59.07,8.1,478.47,511.53,,990.0,145.57,V01,False,Contract,B
CR-20250321-MH_B-CHIC,2025-03-21,MH_B,Chicken Biryani,Chicken,12.34,255.95,3158.42,555.71,108.32,3822.45,946.16,V03,False,Contract,A
CR-20250321-MH_G-ALOO,2025-03-21,MH_G,Aloo Paratha,Potato,60.39,27.72,1674.01,368.65,240.92,2283.58,488.0,V12,False,Contract,B
CR-20250321-MH_G-TEA,2025-03-21,MH_G,Tea,Tea Leaves,2.84,319.15,906.39,326.26,,1232.65,393.26,V01,False,Contract,A
CR-20250321-MH_G-DOSA,2025-03-21,MH_G,Dosa,Rice,17.4,125.46,2183.0,790.49,168.76,3142.25,838.73,V11,False,Contract,A
CR-20250321-MH_G-EGG,2025-03-21,MH_G,Egg Bhurji,Egg,78.53,13.76,1080.57,263.91,265.97,1610.45,190.36,V02,False,Contract,A
CR-20250321-MH_G-CHAN,21/03/2025,MH_G,Chana Masala,Chickpea,75.87,146.66,11127.09,,231.99,11359.08,1410.63,V09,False,Contract,B
CR-20250322-MH_A-VEGE,22/03/2025,MH_A,Vegetable Soup,Mixed Vegetables,79.59,83.94,6680.78,538.28,,7219.06,1647.84,V06,False,Spot_Market,B
CR-20250322-MH_A-JAIN,22/03/2025,MH_A,Jain Sabzi,Mixed Vegetables,59.35,87.77,5209.15,765.9,272.92,6247.97,1669.82,V04,False,Contract,A
CR-20250322-MH_A-CORN,2025-03-22,MH_A,Cornflakes,Maize,52.68,61.34,3231.39,782.66,136.65,4150.7,1224.85,V11,False,Contract,A
CR-20250322-MH_A-HALW,"March 22, 2025",MH_A,Halwa,Semolina,27.22,66.04,1797.61,,98.09,1895.7,541.46,V05,False,Spot_Market,A
CR-20250322-MH_A-JAIN,"March 22, 2025",MH_A,Jain Dal,Dal,58.71,115.0,6751.65,310.87,,7062.52,2047.56,V03,False,Contract,B
CR-20250322-MH_A-PURI,"March 22, 2025",MH_A,Puri-Sabzi,Wheat,67.87,69.36,4707.46,454.66,164.94,5327.06,560.67,V02,False,Spot_Market,
CR-20250322-MH_B-BAIN,"March 22, 2025",MH_B,Baingan Bharta,Brinjal,63.41,54.6,3462.19,,255.25,3717.44,1112.96,V10,False,Contract,
CR-20250322-MH_B-CHAN,2025-03-22,MH_B,Chana Masala,Chickpea,51.95,126.07,6549.34,203.36,105.34,6858.04,1087.27,V08,False,Spot_Market,C
CR-20250322-MH_B-JAIN,2025-03-22,MH_B,Jain Sabzi,Mixed Vegetables,55.88,72.86,4071.42,307.35,,4378.77,805.12,V03,False,Contract,A
CR-20250322-MH_B-FRUI,2025-03-22,MH_B,Fruit Plate,Fruits,48.96,104.12,5097.72,288.76,,5386.48,561.86,V09,False,Contract,
CR-20250322-MH_B-RAJM,22/03/2025,MH_B,Rajma Rice,Rajma,56.87,166.25,9454.64,520.35,,9974.99,2042.44,V03,False,Contract,B
CR-20250322-MH_B-GULA,22/03/2025,MH_B,Gulab Jamun,Milk,75.44,66.86,5043.92,601.83,90.56,5736.31,973.67,V12,False,Contract,A
CR-20250322-MH_G-BHEL,2025-03-22,MH_G,Bhel Puri,Puffed Rice,20.82,78.66,1637.7,528.5,240.89,2407.09,797.14,V10,False,Contract,B
CR-20250322-MH_G-KEEM,2025-03-22,MH_G,Keema Matar,Mutton,15.18,707.83,10744.86,420.06,231.98,11396.9,1950.32,V04,False,Spot_Market,A
CR-20250322-MH_G-CORN,2025-03-22,MH_G,Cornflakes,Maize,-13.504299140230271,53.87,2026.59,459.72,250.41,2736.72,566.31,V10,False,Contract,A
CR-20250322-MH_G-ALOO,2025-03-22,MH_G,Aloo Gobi,Potato,72.31,22.02,1592.27,429.45,,2021.72,659.3,V05,False,Spot_Market,B
CR-20250322-MH_G-POHA,"March 22, 2025",MH_G,Poha,Flattened Rice,45.31,79.9,3620.27,,97.66,3717.93,1259.06,V10,False,Contract,A
CR-20250322-MH_G-DOSA,"March 22, 2025",MH_G,Dosa,Rice,57.28,112.34,6434.84,597.49,,7032.33,1413.2,V12,False,Contract,B
CR-20250323-MH_A-CHIC,2025-03-23,MH_A,Chicken Soup,Chicken,11.47,283.2,3248.3,261.24,,3509.54,369.73,V09,False,Contract,A
CR-20250323-MH_A-TEA,2025-03-23,MH_A,Tea,Tea Leaves,4.63,272.74,1262.79,644.8,,1907.59,354.9,V09,False,Spot_Market,B
CR-20250323-MH_B-BOIL,2025-03-23,MH_B,Boiled Eggs,Egg,59.44,12.77,759.05,,,759.05,147.31,V09,False,Spot_Market,
CR-20250323-MH_B-FISH,2025-03-23,MH_B,Fish Fry,Fish,15.15,480.49,7279.42,242.71,,7522.13,984.97,V12,False,Spot_Market,B
CR-20250323-MH_G-CHIC,23/03/2025,MH_G,Chicken Masala,Chicken,25.97,222.6,5780.92,,263.42,6044.34,1446.6,V05,False,Contract,
CR-20250323-MH_G-PURI,23/03/2025,MH_G,Puri-Sabzi,Wheat,78.84,40.59,3200.12,787.44,99.65,4087.21,976.74,V02,False,Direct_Farm,A
CR-20250324-MH_A-POHA,2025-03-24,MH_A,Poha,Flattened Rice,78.48,103.87,8151.72,690.52,,8842.24,1172.43,V03,False,Contract,A
CR-20250324-MH_A-PANE,24/03/2025,MH_A,Paneer Curry,Paneer,73.55,469.46,34528.78,301.11,151.45,34981.34,5046.44,V12,False,Spot_Market,
CR-20250324-MH_A-GULA,2025-03-24,MH_A,Gulab Jamun,Milk,51.5,89.36,4602.04,292.45,291.58,5186.07,1148.51,V07,False,Spot_Market,C
CR-20250324-MH_A-CHIC,2025-03-24,MH_A,Chicken Biryani,Chicken,28.81,274.11,7897.11,,249.23,8146.34,2138.86,V08,False,Spot_Market,A
CR-20250324-MH_A-SAMO,2025-03-24,MH_A,Samosa,Potato,23.0,47.59,1094.57,418.14,86.84,1599.55,357.94,V12,False,Contract,
CR-20250324-MH_A-KHIC,2025-03-24,MH_A,Khichdi,Rice,60.87,0.0,5415.6,741.17,,6156.77,686.67,V09,False,Contract,B
CR-20250324-MH_A-KEEM,"March 24, 2025",MH_A,Keema Matar,Mutton,12.08,721.52,8715.96,455.87,,9171.83,2593.82,V04,False,Contract,A
CR-20250324-MH_B-RAVA,2025-03-24,MH_B,Rava Idli,Semolina,70.65,85.53,6042.69,516.02,131.71,6690.42,1678.42,V01,False,Contract,
CR-20250324-MH_B-POHA,"March 24, 2025",MH_B,Poha,Flattened Rice,58.72,69.46,4078.69,335.66,240.44,4654.79,1595.41,V06,False,Contract,B
CR-20250324-MH_B-CHIC,24/03/2025,MH_B,Chicken Biryani,Chicken,9.52,347.06,3304.01,722.22,128.41,4154.64,1363.73,V03,False,Direct_Farm,A
CR-20250324-MH_B-KADH,2025-03-24,MH_B,Kadhi Pakoda,Yogurt,10.17,87.15,886.32,700.47,188.89,1775.68,471.8,V04,False,Contract,C
CR-20250324-MH_B-PANE,2025-03-24,MH_B,Paneer Curry,Paneer,61.86,341.44,21121.48,275.71,127.57,21524.76,3691.54,V04,False,Contract,
CR-20250324-MH_B-PURI,"March 24, 2025",MH_B,Puri-Sabzi,Wheat,5.09,64.44,328.0,259.27,146.92,734.19,215.7,V03,False,Contract,B
CR-20250324-MH_B-IDLI,2025-03-24,MH_B,Idli-Sambar,Rice,48.97,80.67,3950.41,,,3950.41,1249.68,V01,False,Contract,B
CR-20250324-MH_G-FISH,"March 24, 2025",MH_G,Fish Fry,Fish,10.72,404.34,4334.52,,188.8,4523.32,1042.4,V09,False,Direct_Farm,A
CR-20250324-MH_G-DUM,24/03/2025,MH_G,Dum Aloo,Potato,73.45,33.16,2435.6,,257.83,2693.43,690.41,V11,False,Contract,A
CR-20250324-MH_G-DAL,"March 24, 2025",MH_G,Dal Fry,Dal,77.26,162.15,12527.71,252.79,,12780.5,2596.11,V04,False,Spot_Market,A
CR-20250324-MH_G-CORN,2025-03-24,MH_G,Cornflakes,Maize,13.55,40.86,553.65,320.38,79.2,953.23,278.16,V08,False,Contract,A
CR-20250324-MH_G-MUTT,24/03/2025,MH_G,Mutton Curry,Mutton,28.46,779.03,22171.19,728.72,135.77,23035.68,5151.08,V06,False,Spot_Market,C
CR-20250324-MH_G-IDLI,2025-03-24,MH_G,Idli-Sambar,Rice,27.48,81.0,2225.88,378.99,168.49,2773.36,577.48,V12,False,Spot_Market,
CR-20250324-MH_G-PANE,24/03/2025,MH_G,Paneer Curry,Paneer,8.37,395.64,3311.51,492.36,,3803.87,1005.92,V01,False,Spot_Market,A
CR-20250325-MH_A-KHIC,2025-03-25,MH_A,Khichdi,Rice,16.18,101.54,1642.92,,,1642.92,281.5,V01,False,Contract,C
CR-20250325-MH_A-PANE,"March 25, 2025",MH_A,Paneer Curry,Paneer,23.28,418.48,9742.21,530.61,,10272.82,3118.55,V03,False,Contract,B
CR-20250325-MH_A-DAL,2025-03-25,MH_A,Dal Fry,Dal,58.26,150.6,8773.96,501.32,133.25,9408.53,2605.87,V05,False,Spot_Market,A
CR-20250325-MH_B-EGG,2025-03-25,MH_B,Egg Bhurji,Egg,53.29,9.42,501.99,283.19,,785.18,213.38,V09,False,Contract,B
CR-20250325-MH_B-PRAW,"March 25, 2025",MH_B,Prawn Masala,Prawn,23.46,563.52,13220.18,207.05,148.04,13575.27,3118.0,V02,False,Direct_Farm,A
CR-20250325-MH_B-MIXE,2025-03-25,MH_B,Mixed Veg,Mixed Vegetables,52.44,66.96,3511.38,638.43,85.13,4234.94,884.09,V02,False,Contract,A
CR-20250325-MH_G-POHA,2025-03-25,MH_G,Poha,Flattened Rice,34.24,81.11,2777.21,390.75,93.42,3261.38,630.61,V05,False,Contract,B
CR-20250325-MH_G-BOIL,25/03/2025,MH_G,Boiled Eggs,Egg,6.76,8.78,59.35,748.42,113.68,921.45,263.04,V12,False,Spot_Market,B
CR-20250325-MH_G-UPMA,25/03/2025,MH_G,Upma,Semolina,46.5,79.36,3690.24,299.74,208.93,4198.91,506.35,V01,False,Spot_Market,
CR-20250326-MH_A-VEGE,"March 26, 2025",MH_A,Vegetable Soup,Mixed Vegetables,76.74,89.58,6874.37,660.75,130.89,7666.01,2216.37,V06,False,Contract,B
CR-20250326-MH_A-COFF,"March 26, 2025",MH_A,Coffee,Coffee Beans,4.34,645.26,2800.43,746.99,129.12,3676.54,711.65,V12,False,Contract,C
CR-20250326-MH_B-KADH,2025-03-26,MH_B,Kadhi Pakoda,Yogurt,55.02,94.67,5208.74,499.13,177.9,5885.77,768.63,V11,False,Contract,B
CR-20250326-MH_B-PANE,26/03/2025,MH_B,Paneer Curry,Paneer,11.0,426.07,4686.77,670.98,,5357.75,1011.23,V07,False,Spot_Market,B
CR-20250326-MH_G-BREA,26/03/2025,MH_G,Bread-Omelette,Egg,24.88,12.65,314.73,707.86,266.51,1289.1,276.12,V07,False,Contract,A
CR-20250326-MH_G-KEEM,2025-03-26,MH_G,Keema Matar,Mutton,13.18,638.96,8421.49,463.29,140.44,9025.22,2842.5,V12,False,Spot_Market,A
CR-20250327-MH_A-EGG,2025-03-27,MH_A,Egg Bhurji,Egg,53.56,13.4,717.7,322.29,,1039.99,217.31,V03,False,Spot_Market,B
