Attendance_ID,Date,Mess_Hall_ID,Meal_Type,Total_Registered_Students,Present_For_Meal,Attendance_Percentage,Male_Count,Female_Count,Absentee_Count,Veg_Counter_Count,Non_Veg_Counter_Count,Egg_Counter_Count,Veg_Non_Veg_Ratio,Advance_Menu_Announced,Biometric_Verified,Special_Event_Day,Data_Collection_Method
ATT-20251009-MH_G-LUN,2025-10-09,MH_G,Lunch,300,251,83.67,,251.0,49,180.0,54.0,17.0,0.717,False,True,False,Biometric
ATT-20251009-MH_G-SNA,"October 09, 2025",MH_G,Snacks,300,101,33.67,,101.0,199,72.0,22.0,7.0,0.713,False,False,False,Token_System
ATT-20251009-MH_G-DIN,2025-10-09,MH_G,Dinner,300,241,80.33,,241.0,59,173.0,52.0,16.0,0.718,True,False,False,Token_System
ATT-20251010-MH_A-BRE,10/10/2025,MH_A,Breakfast,450,231,51.33,231.0,,219,131.0,77.0,23.0,0.567,True,True,False,Biometric
ATT-20251010-MH_A-LUN,2025-10-10,MH_A,Lunch,450,388,86.22,388.0,,62,221.0,130.0,37.0,0.57,True,True,False,Biometric
ATT-20251010-MH_A-SNA,"October 10, 2025",MH_A,Snacks,450,175,38.89,175.0,,275,99.0,58.0,18.0,0.566,False,True,False,Manual_Count
ATT-20251010-MH_A-DIN,2025-10-10,MH_A,Dinner,450,331,73.56,331.0,,119,150.0,140.0,41.0,0.453,True,True,False,Biometric
ATT-20251010-MH_B-BRE,2025-10-10,MH_B,Breakfast,450,222,49.33,222.0,,228,126.0,74.0,22.0,0.568,False,False,False,Biometric
ATT-20251010-MH_B-LUN,2025-10-10,MH_B,Lunch,450,341,75.78,341.0,,109,194.0,114.0,33.0,0.569,True,False,False,Biometric
ATT-20251010-MH_B-SNA,2025-10-10,MH_B,Snacks,450,154,34.22,154.0,,296,87.0,51.0,16.0,0.565,True,True,False,Biometric
ATT-20251010-MH_B-DIN,2025-10-10,MH_B,Dinner,450,327,72.67,327.0,,123,149.0,138.0,40.0,0.456,False,False,False,Biometric
ATT-20251010-MH_G-BRE,10/10/2025,MH_G,Breakfast,300,169,56.33,,169.0,131,121.0,36.0,12.0,0.716,False,True,False,Biometric
ATT-20251010-MH_G-LUN,2025-10-10,MH_G,Lunch,300,240,80.0,,240.0,60,172.0,52.0,16.0,0.717,True,True,False,Manual_Count
ATT-20251010-MH_G-SNA,"October 10, 2025",MH_G,Snacks,300,137,45.67,,137.0,163,98.0,29.0,10.0,0.715,False,True,False,Biometric
ATT-20251010-MH_G-DIN,"October 10, 2025",MH_G,Dinner,300,236,78.67,,236.0,64,135.0,78.0,23.0,0.572,True,True,False,Biometric
ATT-20251011-MH_A-BRE,"October 11, 2025",MH_A,Breakfast,450,158,35.11,158.0,,292,90.0,52.0,16.0,0.57,True,True,False,Manual_Count
ATT-20251011-MH_A-LUN,11/10/2025,MH_A,Lunch,450,214,47.56,214.0,,236,121.0,71.0,22.0,0.565,False,True,False,Manual_Count
ATT-20251011-MH_A-SNA,2025-10-11,MH_A,Snacks,450,92,20.44,92.0,,358,52.0,30.0,10.0,0.565,True,True,False,Biometric
ATT-20251011-MH_A-DIN,2025-10-11,MH_A,Dinner,450,186,41.33,186.0,,264,106.0,62.0,18.0,0.57,False,True,False,Biometric
ATT-20251011-MH_B-BRE,2025-10-11,MH_B,Breakfast,450,129,28.67,129.0,,321,73.0,43.0,13.0,0.566,True,True,False,Biometric
ATT-20251011-MH_B-LUN,11/10/2025,MH_B,Lunch,450,216,48.0,216.0,,234,123.0,72.0,21.0,0.569,True,True,False,Token_System
ATT-20251011-MH_B-SNA,2025-10-11,MH_B,SNACKS,450,115,25.56,115.0,,335,65.0,38.0,12.0,0.565,True,True,False,Biometric
ATT-20251011-MH_B-DIN,11/10/2025,MH_B,Dinner,450,204,45.33,204.0,,246,116.0,68.0,20.0,0.569,False,True,False,Biometric
ATT-20251011-MH_G-BRE,11/10/2025,MH_G,Breakfast,300,106,35.33,,106.0,194,76.0,23.0,7.0,0.717,True,True,False,Token_System
ATT-20251011-MH_G-LUN,2025-10-11,MH_G,Lunch,300,146,48.67,,146.0,154,105.0,31.0,10.0,0.719,False,True,False,Manual_Count
ATT-20251011-MH_G-SNA,2025-10-11,MH_G,Snacks,300,53,17.67,,53.0,247,38.0,11.0,4.0,0.717,True,True,False,Manual_Count
ATT-20251011-MH_G-DIN,11/10/2025,MH_G,Dinner,300,159,53.0,,159.0,141,114.0,34.0,11.0,0.717,True,True,False,Biometric
ATT-20251012-MH_A-BRE,2025-10-12,MH_A,Breakfast,450,209,46.44,209.0,,241,119.0,70.0,20.0,0.569,True,True,False,Manual_Count
ATT-20251012-MH_A-LUN,2025-10-12,MH_A,Lunch,450,343,76.22,343.0,,107,195.0,115.0,33.0,0.569,True,True,False,Manual_Count
ATT-20251012-MH_A-SNA,2025-10-12,MH_A,Snacks,450,140,31.11,140.0,,310,79.0,46.0,15.0,0.564,True,True,False,Biometric
ATT-20251012-MH_A-DIN,2025-10-12,MH_A,Dinner,450,325,72.22,325.0,,125,185.0,109.0,31.0,0.569,False,True,False,Biometric
ATT-20251012-MH_B-BRE,"October 12, 2025",MH_B,Breakfast,450,219,48.67,219.0,,231,124.0,73.0,22.0,0.566,True,True,False,Manual_Count
ATT-20251012-MH_B-LUN,12/10/2025,MH_B,Lunch,450,351,78.0,351.0,,99,200.0,117.0,34.0,0.57,True,True,False,Biometric
ATT-20251012-MH_B-SNA,12/10/2025,MH_B,Snacks,450,141,31.33,141.0,,309,80.0,47.0,14.0,0.567,False,False,False,Biometric
ATT-20251012-MH_B-DIN,"October 12, 2025",MH_B,Dinner,450,324,72.0,324.0,,126,184.0,108.0,32.0,0.568,False,True,False,Biometric
ATT-20251012-MH_G-BRE,2025-10-12,MH_G,Breakfast,300,163,54.33,,163.0,137,117.0,35.0,11.0,0.718,True,True,False,Biometric
ATT-20251012-MH_G-LUN,"October 12, 2025",MH_G,Lunch,300,236,78.67,,236.0,64,169.0,51.0,16.0,0.716,True,True,False,Biometric
ATT-20251012-MH_G-SNA,"October 12, 2025",MH_G,Snacks,300,118,39.33,,118.0,182,84.0,25.0,9.0,0.712,False,False,False,Manual_Count
ATT-20251012-MH_G-DIN,12/10/2025,MH_G,Dinner,300,236,78.67,,236.0,64,169.0,51.0,16.0,0.716,False,True,False,Manual_Count
ATT-20251013-MH_A-BRE,"October 13, 2025",MH_A,Breakfast,450,254,56.44,254.0,,196,144.0,85.0,25.0,0.567,False,False,False,Manual_Count
ATT-20251013-MH_A-LUN,"October 13, 2025",MH_A,Lunch,450,368,81.78,368.0,,82,209.0,123.0,36.0,0.568,False,True,False,Biometric
ATT-20251013-MH_A-SNA,2025-10-13,MH_A,Snacks,450,143,31.78,143.0,,307,81.0,47.0,15.0,0.566,True,True,False,Biometric
ATT-20251013-MH_A-DIN,2025-10-13,MH_A,Dinner,450,310,68.89,310.0,,140,176.0,103.0,31.0,0.568,True,True,False,Token_System
ATT-20251013-MH_B-BRE,2025-10-13,MH_B,Breakfast,450,226,50.22,226.0,,224,128.0,75.0,23.0,0.566,True,True,False,Manual_Count
ATT-20251013-MH_B-LUN,2025-10-13,MH_B,Lunch,450,383,85.11,383.0,,67,218.0,128.0,37.0,0.569,True,True,False,Biometric
ATT-20251013-MH_B-SNA,2025-10-13,MH_B,Snacks,450,133,29.56,133.0,,317,75.0,44.0,14.0,0.564,True,False,False,Manual_Count
ATT-20251013-MH_B-DIN,2025-10-13,MH_B,Dinner,450,290,64.44,290.0,,160,165.0,97.0,28.0,0.569,True,True,False,Biometric
ATT-20251013-MH_G-BRE,2025-10-13,MH_G,Breakfast,300,177,59.0,,177.0,123,127.0,38.0,12.0,0.718,True,True,False,Biometric
ATT-20251013-MH_G-LUN,2025-10-13,MH_G,Lunch,300,243,81.0,,243.0,57,174.0,53.0,16.0,0.716,False,True,False,Manual_Count
ATT-20251013-MH_G-SNA,2025-10-13,MH_G,Snacks,300,145,48.33,,145.0,155,104.0,31.0,10.0,0.717,True,False,False,Biometric
ATT-20251013-MH_G-DIN,"October 13, 2025",MH_G,Dinner,300,195,65.0,,195.0,105,140.0,42.0,13.0,0.718,False,True,False,Biometric
ATT-20251014-MH_A-BRE,"October 14, 2025",MH_A,Breakfast,450,239,53.11,239.0,,211,136.0,80.0,23.0,0.569,True,True,False,Biometric
ATT-20251014-MH_A-LUN,2025-10-14,MH_A,Lunch,450,386,85.78,386.0,,64,220.0,129.0,37.0,0.57,True,True,False,Biometric
ATT-20251014-MH_A-SNA,"October 14, 2025",MH_A,Snacks,450,162,36.0,162.0,,288,92.0,54.0,16.0,0.568,False,True,False,Token_System
ATT-20251014-MH_A-DIN,2025-10-14,MH_A,Dinner,450,345,76.67,345.0,,105,196.0,115.0,34.0,0.568,True,True,False,Biometric
ATT-20251014-MH_B-BRE,2025-10-14,MH_B,Breakfast,450,226,50.22,226.0,,224,128.0,75.0,23.0,0.566,False,False,False,Biometric
ATT-20251014-MH_B-LUN,2025-10-14,MH_B,Lunch,450,358,79.56,358.0,,92,204.0,120.0,34.0,0.57,True,True,False,Biometric
ATT-20251014-MH_B-SNA,2025-10-14,MH_B,Snacks,450,161,35.78,161.0,,289,91.0,53.0,17.0,0.565,True,True,False,Biometric
ATT-20251014-MH_B-DIN,14/10/2025,MH_B,Dinner,450,295,65.56,295.0,,155,168.0,98.0,29.0,0.569,True,True,False,Manual_Count
ATT-20251014-MH_G-BRE,"October 14, 2025",MH_G,Breakfast,300,139,46.33,,139.0,161,100.0,30.0,9.0,0.719,True,True,False,Biometric
ATT-20251014-MH_G-LUN,"October 14, 2025",MH_G,Lunch,300,260,86.67,,260.0,40,187.0,56.0,17.0,0.719,False,True,False,Biometric
ATT-20251014-MH_G-SNA,"October 14, 2025",MH_G,Snacks,300,108,36.0,,108.0,192,77.0,23.0,8.0,0.713,True,True,False,Manual_Count
ATT-20251014-MH_G-DIN,2025-10-14,MH_G,Dinner,300,225,75.0,,225.0,75,162.0,49.0,14.0,0.72,False,True,False,Biometric
ATT-20251015-MH_A-BRE,2025-10-15,MH_A,Breakfast,450,206,45.78,206.0,,244,117.0,69.0,20.0,0.568,False,True,False,Manual_Count
ATT-20251015-MH_A-LUN,2025-10-15,MH_A,Lunch,450,413,91.78,413.0,,37,235.0,138.0,40.0,0.569,True,True,False,Biometric
ATT-20251015-MH_A-SNA,"October 15, 2025",MH_A,Snacks,450,149,33.11,149.0,,301,84.0,49.0,16.0,0.564,False,True,False,Token_System
ATT-20251015-MH_A-DIN,"October 15, 2025",MH_A,Dinner,450,240,53.33,240.0,,210,136.0,80.0,24.0,0.567,True,True,False,Biometric
ATT-20251015-MH_B-BRE,15/10/2025,MH_B,Breakfast,450,213,47.33,213.0,,237,121.0,71.0,21.0,0.568,False,True,False,Manual_Count
ATT-20251015-MH_B-LUN,"October 15, 2025",MH_B,Lunch,450,330,73.33,330.0,,120,188.0,110.0,32.0,0.57,True,False,False,Manual_Count
ATT-20251015-MH_B-SNA,2025-10-15,MH_B,Snacks,450,132,29.33,132.0,,318,75.0,44.0,13.0,0.568,True,True,False,Biometric
ATT-20251015-MH_B-DIN,15/10/2025,MH_B,Dinner,450,295,65.56,295.0,,155,168.0,98.0,29.0,0.569,True,True,False,Biometric
ATT-20251015-MH_G-BRE,2025-10-15,MH_G,Breakfast,300,142,47.33,,142.0,158,102.0,31.0,9.0,0.718,False,True,False,Biometric
ATT-20251015-MH_G-LUN,2025-10-15,MH_G,Lunch,300,252,84.0,,252.0,48,181.0,55.0,16.0,0.718,False,True,False,Biometric
ATT-20251015-MH_G-SNA,"October 15, 2025",MH_G,Snacks,300,119,39.67,,119.0,181,85.0,25.0,9.0,0.714,False,True,False,Token_System
ATT-20251015-MH_G-DIN,2025-10-15,MH_G,Dinner,300,221,73.67,,221.0,79,159.0,48.0,14.0,0.719,True,True,False,Biometric
ATT-20251016-MH_A-BRE,2025-10-16,MH_A,Breakfast,450,185,41.11,185.0,,265,105.0,62.0,18.0,0.568,True,True,False,Manual_Count
ATT-20251016-MH_A-LUN,2025-10-16,MH_A,Lunch,450,328,72.89,328.0,,122,186.0,110.0,32.0,0.567,True,True,False,Biometric
ATT-20251016-MH_A-SNA,2025-10-16,MH_A,Snacks,450,143,31.78,143.0,,307,81.0,47.0,15.0,0.566,True,True,False,Manual_Count
ATT-20251016-MH_A-DIN,"October 16, 2025",MH_A,Dinner,450,303,67.33,303.0,,147,172.0,101.0,30.0,0.568,True,True,False,Biometric
ATT-20251016-MH_B-BRE,2025-10-16,MH_B,Breakfast,450,253,56.22,253.0,,197,144.0,84.0,25.0,0.569,True,False,False,Token_System
ATT-20251016-MH_B-LUN,"October 16, 2025",MH_B,Lnch,450,360,80.0,360.0,,90,205.0,120.0,35.0,0.569,True,True,False,Token_System
ATT-20251016-MH_B-SNA,16/10/2025,MH_B,Snacks,450,188,41.78,188.0,,262,107.0,63.0,18.0,0.569,False,True,False,Biometric
ATT-20251016-MH_B-DIN,16/10/2025,MH_B,Dinner,450,341,75.78,341.0,,109,194.0,114.0,33.0,0.569,True,True,False,Biometric
ATT-20251016-MH_G-BRE,2025-10-16,MH_G,Breakfast,300,174,58.0,,174.0,126,125.0,38.0,11.0,0.718,False,True,False,Biometric
ATT-20251016-MH_G-LUN,2025-10-16,MH_G,Lunch,300,281,93.67,,281.0,19,202.0,61.0,18.0,0.719,False,True,False,Biometric
ATT-20251016-MH_G-SNA,2025-10-16,MH_G,Snacks,300,112,37.33,,112.0,188,80.0,24.0,8.0,0.714,False,True,False,Biometric
ATT-20251016-MH_G-DIN,2025-10-16,MH_G,Dinner,300,215,71.67,,215.0,85,154.0,46.0,15.0,0.716,True,True,False,Biometric
ATT-20251017-MH_A-BRE,2025-10-17,MH_A,Breakfast,450,229,50.89,229.0,,221,130.0,76.0,23.0,0.568,True,True,False,Biometric
ATT-20251017-MH_A-LUN,2025-10-17,MH_A,Lunch,450,360,80.0,360.0,,90,205.0,120.0,35.0,0.569,False,True,False,Token_System
ATT-20251017-MH_A-SNA,2025-10-17,MH_A,Snacks,450,170,37.78,170.0,,280,96.0,57.0,17.0,0.565,False,True,False,Biometric
ATT-20251017-MH_A-DIN,2025-10-17,MH_A,Dinner,450,290,64.44,290.0,,160,132.0,123.0,35.0,0.455,True,True,False,Token_System
ATT-20251017-MH_B-BRE,"October 17, 2025",MH_B,Breakfast,450,229,50.89,229.0,,221,130.0,76.0,23.0,0.568,True,True,False,Token_System
ATT-20251017-MH_B-LUN,17/10/2025,MH_B,Lunch,450,357,79.33,357.0,,93,203.0,119.0,35.0,0.569,True,False,False,Biometric
ATT-20251017-MH_B-SNA,2025-10-17,MH_B,Snacks,450,177,39.33,177.0,,273,100.0,59.0,18.0,0.565,True,True,False,Biometric
ATT-20251017-MH_B-DIN,"October 17, 2025",MH_B,Dinner,450,338,75.11,338.0,,112,154.0,143.0,41.0,0.456,True,True,False,Biometric
ATT-20251017-MH_G-BRE,2025-10-17,MH_G,Breakfast,300,144,48.0,,144.0,156,103.0,31.0,10.0,0.715,True,True,False,Biometric
ATT-20251017-MH_G-LUN,2025-10-17,MH_G,Lunch,300,267,89.0,,267.0,33,192.0,58.0,17.0,0.719,True,True,False,Token_System
ATT-20251017-MH_G-SNA,17/10/2025,MH_G,Snacks,300,125,41.67,,125.0,175,90.0,27.0,8.0,0.72,False,True,False,Biometric
ATT-20251017-MH_G-DIN,2025-10-17,MH_G,Dinner,300,233,77.67,,233.0,67,134.0,77.0,22.0,0.575,True,True,False,Biometric
ATT-20251018-MH_A-BRE,18/10/2025,MH_A,Breakfast,450,131,29.11,131.0,,319,74.0,43.0,14.0,0.565,True,True,False,Token_System
ATT-20251018-MH_A-LUN,2025-10-18,MH_A,Lunch,450,243,54.0,243.0,,207,138.0,81.0,24.0,0.568,True,True,False,Biometric
ATT-20251018-MH_A-SNA,2025-10-18,MH_A,Snacks,450,108,24.0,108.0,,342,61.0,36.0,11.0,0.565,True,True,False,Biometric
ATT-20251018-MH_A-DIN,18/10/2025,MH_A,Dinner,450,220,48.89,220.0,,230,125.0,73.0,22.0,0.568,True,True,False,Manual_Count
ATT-20251018-MH_B-BRE,2025-10-18,MH_B,Breakfast,450,180,40.0,180.0,,270,102.0,60.0,18.0,0.567,True,True,False,Biometric
ATT-20251018-MH_B-LUN,2025-10-18,MH_B,Lunch,450,257,57.11,257.0,,193,146.0,86.0,25.0,0.568,False,True,False,Manual_Count
ATT-20251018-MH_B-SNA,"October 18, 2025",MH_B,Snacks,450,147,32.67,147.0,,303,83.0,49.0,15.0,0.565,True,True,False,Manual_Count
ATT-20251018-MH_B-DIN,2025-10-18,MH_B,Dinner,450,235,52.22,235.0,,215,133.0,78.0,24.0,0.566,False,True,False,Biometric
ATT-20251018-MH_G-BRE,2025-10-18,MH_G,Breakfast,300,125,41.67,,125.0,175,90.0,27.0,8.0,0.72,True,True,False,Biometric
ATT-20251018-MH_G-LUN,18/10/2025,MH_G,Lunch,300,193,64.33,,193.0,107,138.0,42.0,13.0,0.715,True,True,False,Biometric
ATT-20251018-MH_G-SNA,2025-10-18,MH_G,Snacks,300,90,30.0,,90.0,210,64.0,19.0,7.0,0.711,False,True,False,Biometric
ATT-20251018-MH_G-DIN,2025-10-18,MH_G,Dinner,300,195,65.0,,195.0,105,140.0,42.0,13.0,0.718,True,False,False,Manual_Count
ATT-20251019-MH_A-BRE,2025-10-19,MH_A,BREAKFAST,450,191,42.44,191.0,,259,108.0,64.0,19.0,0.565,False,True,False,Biometric
ATT-20251019-MH_A-LUN,2025-10-19,MH_A,Lunch,450,247,54.89,247.0,,203,140.0,82.0,25.0,0.567,False,True,False,Biometric
ATT-20251019-MH_A-SNA,2025-10-19,MH_A,Snacks,450,112,24.89,112.0,,338,63.0,37.0,12.0,0.562,False,True,True,Biometric
ATT-20251019-MH_A-DIN,2025-10-19,MH_A,Dinner,450,149,33.11,149.0,,301,84.0,49.0,16.0,0.564,True,False,False,Biometric
ATT-20251019-MH_B-BRE,2025-10-19,MH_B,Breakfast,450,164,36.44,164.0,,286,93.0,55.0,16.0,0.567,False,False,False,Manual_Count
ATT-20251019-MH_B-LUN,2025-10-19,MH_B,Lunch,450,272,60.44,272.0,,178,155.0,91.0,26.0,0.57,False,True,False,Token_System
ATT-20251019-MH_B-SNA,2025-10-19,MH_B,Snacks,450,93,20.67,93.0,,357,53.0,31.0,9.0,0.57,False,True,False,Manual_Count
ATT-20251019-MH_B-DIN,2025-10-19,MH_B,Dinner,450,206,45.78,206.0,,244,117.0,69.0,20.0,0.568,True,False,False,Biometric
ATT-20251019-MH_G-BRE,19/10/2025,MH_G,Breakfast,300,94,31.33,,94.0,206,67.0,20.0,7.0,0.713,True,True,False,Token_System
ATT-20251019-MH_G-LUN,2025-10-19,MH_G,Lunch,300,168,56.0,,168.0,132,120.0,36.0,12.0,0.714,True,False,False,Biometric
ATT-20251019-MH_G-SNA,2025-10-19,MH_G,Snacks,300,91,30.33,,91.0,209,65.0,19.0,7.0,0.714,False,True,False,Biometric
ATT-20251019-MH_G-DIN,"October 19, 2025",MH_G,Dinner,300,174,58.0,,174.0,126,125.0,38.0,11.0,0.718,True,True,False,Biometric
ATT-20251020-MH_A-BRE,2025-10-20,MH_A,Breakfast,450,168,37.33,168.0,,282,95.0,56.0,17.0,0.565,False,False,False,Biometric
ATT-20251020-MH_A-LUN,2025-10-20,MH_A,Lunch,450,308,68.44,308.0,,142,175.0,103.0,30.0,0.568,False,True,False,Biometric
ATT-20251020-MH_A-SNA,"October 20, 2025",MH_A,Snacks,450,109,24.22,109.0,,341,62.0,36.0,11.0,0.569,True,True,False,Biometric
ATT-20251020-MH_A-DIN,2025-10-20,MH_A,Dinner,450,245,54.44,245.0,,205,139.0,82.0,24.0,0.567,False,True,False,Manual_Count
ATT-20251020-MH_B-BRE,"October 20, 2025",MH_B,Breakfast,450,515,114.44444444444444,238.0,,212,135.0,79.0,24.0,0.567,False,False,True,Biometric
ATT-20251020-MH_B-LUN,20/10/2025,MH_B,Lunch,450,290,64.44,290.0,,160,165.0,97.0,28.0,0.569,True,True,True,Biometric
ATT-20251020-MH_B-SNA,"October 20, 2025",MH_B,Snacks,450,139,30.89,139.0,,311,79.0,46.0,14.0,0.568,True,True,False,Biometric
ATT-20251020-MH_B-DIN,2025-10-20,MH_B,Dinner,450,270,60.0,270.0,,180,153.0,90.0,27.0,0.567,True,True,False,Biometric
ATT-20251020-MH_G-BRE,"October 20, 2025",MH_G,Breakfast,300,145,48.33,,145.0,155,104.0,31.0,10.0,0.717,True,False,False,Biometric
ATT-20251020-MH_G-LUN,20/10/2025,MH_G,Lunch,300,215,71.67,,215.0,-2,154.0,46.0,15.0,0.716,True,True,True,Token_System
ATT-20251020-MH_G-SNA,2025-10-20,MH_G,snacks,300,92,30.67,,92.0,208,66.0,20.0,6.0,0.717,False,True,True,Token_System
ATT-20251020-MH_G-DIN,20/10/2025,MH_G,Dinner,300,185,61.67,,185.0,115,133.0,40.0,12.0,0.719,False,False,True,Manual_Count
ATT-20251021-MH_A-BRE,2025-10-21,MH_A,Breakfast,450,172,38.22,172.0,,278,98.0,57.0,17.0,0.57,True,True,False,Biometric
ATT-20251021-MH_A-LUN,2025-10-21,MH_A,Lunch,450,247,54.89,247.0,,203,140.0,82.0,25.0,0.567,True,True,True,Biometric
ATT-20251021-MH_A-SNA,2025-10-21,MH_A,Snacks,450,102,22.67,102.0,,348,58.0,34.0,10.0,0.569,False,False,False,Biometric
ATT-20251021-MH_A-DIN,2025-10-21,MH_A,Dinner,450,261,58.0,261.0,,189,148.0,87.0,26.0,0.567,False,True,True,Biometric
ATT-20251021-MH_B-BRE,21/10/2025,MH_B,Breakfast,450,173,38.44,173.0,,277,98.0,58.0,17.0,0.566,True,True,True,Biometric
ATT-20251021-MH_B-LUN,2025-10-21,MH_B,Lunch,450,311,69.11,311.0,,139,177.0,104.0,30.0,0.569,False,True,False,Manual_Count
ATT-20251021-MH_B-SNA,21/10/2025,MH_B,Snacks,450,132,29.33,132.0,,318,75.0,44.0,13.0,0.568,True,True,False,Biometric
ATT-20251021-MH_B-DIN,2025-10-21,MH_B,Dinner,450,252,56.0,252.0,,198,143.0,84.0,25.0,0.567,False,True,False,Biometric
ATT-20251021-MH_G-BRE,2025-10-21,MH_G,Breakfast,300,122,40.67,,122.0,178,87.0,26.0,9.0,0.713,False,True,True,Manual_Count
ATT-20251021-MH_G-LUN,"October 21, 2025",MH_G,Lunch,300,199,66.33,,199.0,101,143.0,43.0,13.0,0.719,False,True,False,Biometric
ATT-20251021-MH_G-SNA,"October 21, 2025",MH_G,snacks,300,80,26.67,,80.0,220,57.0,17.0,6.0,0.713,True,True,False,Manual_Count
ATT-20251021-MH_G-DIN,"October 21, 2025",MH_G,Dinner,300,172,57.33,,172.0,128,123.0,37.0,12.0,0.715,True,True,False,Biometric
ATT-20251022-MH_A-BRE,22/10/2025,MH_A,Breakfast,450,210,46.67,210.0,,240,119.0,70.0,21.0,0.567,True,True,False,Biometric
ATT-20251022-MH_A-LUN,2025-10-22,MH_A,Lunch,450,325,72.22,325.0,,125,185.0,109.0,31.0,0.569,False,True,False,Biometric
ATT-20251022-MH_A-SNA,2025-10-22,MH_A,Snacks,450,199,44.22,199.0,,251,113.0,66.0,20.0,0.568,True,True,False,Biometric
ATT-20251022-MH_A-DIN,22/10/2025,MH_A,Dinner,450,288,64.0,288.0,,162,164.0,96.0,28.0,0.569,True,True,False,Biometric
ATT-20251022-MH_B-BRE,22/10/2025,MH_B,Breakfast,450,219,48.67,219.0,,231,124.0,73.0,22.0,0.566,True,True,False,Biometric
ATT-20251022-MH_B-LUN,22/10/2025,MH_B,Lunch,450,333,74.0,333.0,,117,189.0,111.0,33.0,0.568,True,True,False,Manual_Count
ATT-20251022-MH_B-SNA,"October 22, 2025",MH_B,Snacks,450,131,29.11,131.0,,319,74.0,43.0,14.0,0.565,True,True,False,Biometric
ATT-20251022-MH_B-DIN,2025-10-22,MH_B,Dinner,450,301,66.89,301.0,,149,171.0,100.0,30.0,0.568,False,True,False,Token_System
ATT-20251022-MH_G-BRE,22/10/2025,MH_G,Breakfast,300,154,51.33,,154.0,146,110.0,33.0,11.0,0.714,True,True,False,Biometric
ATT-20251022-MH_G-LUN,2025-10-22,MH_G,Lunch,300,250,83.33,,250.0,50,180.0,54.0,16.0,0.72,False,True,False,Biometric
ATT-20251022-MH_G-SNA,2025-10-22,MH_G,Snacks,300,128,42.67,,128.0,172,92.0,27.0,9.0,0.719,True,False,False,Manual_Count
ATT-20251022-MH_G-DIN,2025-10-22,MH_G,Dinner,300,217,72.33,,217.0,83,156.0,47.0,14.0,0.719,False,True,False,Biometric
ATT-20251023-MH_A-BRE,"October 23, 2025",MH_A,Breakfast,450,209,46.44,209.0,,241,119.0,70.0,20.0,0.569,True,True,False,Biometric
ATT-20251023-MH_A-LUN,23/10/2025,MH_A,Lunch,450,346,76.89,346.0,,104,197.0,116.0,33.0,0.569,True,True,False,Biometric
ATT-20251023-MH_A-SNA,23/10/2025,MH_A,Snacks,450,134,29.78,134.0,,316,76.0,44.0,14.0,0.567,True,True,False,Biometric
ATT-20251023-MH_A-DIN,2025-10-23,MH_A,Dinner,450,337,74.89,337.0,,113,192.0,113.0,32.0,0.57,True,True,False,Manual_Count
ATT-20251023-MH_B-BRE,"October 23, 2025",MH_B,Breakfast,450,210,46.67,210.0,,240,119.0,70.0,21.0,0.567,False,True,False,Biometric
ATT-20251023-MH_B-LUN,2025-10-23,MH_B,Lunch,450,336,74.67,336.0,,114,191.0,112.0,33.0,0.568,True,True,False,Manual_Count
ATT-20251023-MH_B-SNA,2025-10-23,MH_B,Snacks,450,134,29.78,134.0,,316,76.0,44.0,14.0,0.567,True,True,False,Manual_Count
ATT-20251023-MH_B-DIN,2025-10-23,MH_B,Dinner,450,289,64.22,289.0,,161,164.0,96.0,29.0,0.567,True,True,False,Manual_Count
ATT-20251023-MH_G-BRE,23/10/2025,MH_G,Breakfast,300,151,50.33,,151.0,149,108.0,32.0,11.0,0.715,True,True,False,Manual_Count
ATT-20251023-MH_G-LUN,23/10/2025,MH_G,Lunch,300,241,80.33,,241.0,59,173.0,52.0,16.0,0.718,True,True,False,Biometric
ATT-20251023-MH_G-SNA,2025-10-23,MH_G,snacks,300,99,33.0,,99.0,201,71.0,21.0,7.0,0.717,False,True,False,Biometric
ATT-20251023-MH_G-DIN,"October 23, 2025",MH_G,Dinner,300,232,77.33,,232.0,68,167.0,50.0,15.0,0.72,False,True,False,Biometric
ATT-20251024-MH_A-BRE,"October 24, 2025",MH_A,Breakfast,450,202,44.89,202.0,,248,115.0,67.0,20.0,0.569,True,True,False,Biometric
ATT-20251024-MH_A-LUN,24/10/2025,MH_A,Lunch,450,322,71.56,322.0,,128,183.0,107.0,32.0,0.568,True,False,False,Biometric
ATT-20251024-MH_A-SNA,2025-10-24,MH_A,Snacks,450,182,40.44,182.0,,268,103.0,61.0,18.0,0.566,True,True,False,Biometric
ATT-20251024-MH_A-DIN,2025-10-24,MH_A,Dinner,450,278,61.78,278.0,,172,126.0,117.0,35.0,0.453,False,True,False,Biometric
ATT-20251024-MH_B-BRE,2025-10-24,MH_B,Breakfast,450,176,39.11,176.0,,274,100.0,59.0,17.0,0.568,False,False,False,Token_System
ATT-20251024-MH_B-LUN,2025-10-24,MH_B,Lunch,450,314,69.78,314.0,,136,178.0,105.0,31.0,0.567,True,True,False,Biometric
ATT-20251024-MH_B-SNA,2025-10-24,MH_B,Snacks,450,168,37.33,168.0,,282,95.0,56.0,17.0,0.565,False,True,False,Biometric
ATT-20251024-MH_B-DIN,2025-10-24,MH_B,Dinner,450,283,62.89,283.0,,167,129.0,120.0,34.0,0.456,False,True,False,Token_System
